DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;DPTO;AREA;DSI;FEX_C
5247533;1;2;1;70;99;99;1;4,05813885082316
5247695;1;2;1;70;81;81;1;7,59043141597366
5247697;1;1;1;70;81;81;1;10,4974144176744
5247972;1;1;1;70;86;86;1;8,09853946609668
5247977;1;1;1;70;86;86;1;9,16641218055594
5247987;1;3;1;70;86;86;1;5,92098409329513
5247989;1;1;1;70;86;86;1;9,10176231529496
5247990;1;1;1;70;86;86;1;13,6936599474057
5247990;1;2;1;70;86;86;1;13,6936599474057
5247991;1;2;1;70;86;86;1;7,00331563963419
5248209;1;1;1;70;95;95;1;50,4067623504403
5248233;1;1;1;70;85;85;1;22,7132054755399
5248234;1;2;1;70;85;85;1;22,7132054755399
5248234;1;4;1;70;85;85;1;22,7132054755399
5248245;1;1;1;70;85;85;1;29,2071286400163
5248260;1;2;1;70;85;85;1;24,6480643114621
5248265;1;2;1;70;85;85;1;17,0453474420558
5248344;1;2;1;70;99;99;1;3,1394640163879
5248741;2;1;2;70;97;97;1;6,35864338217645
5248741;3;3;3;70;97;97;1;6,35864338217645
5248752;1;3;1;70;97;97;1;1,58966084554411
5248890;1;2;1;70;81;81;1;7,59043141597366
5248891;1;1;1;70;81;81;1;7,59043141597366
5249684;1;1;1;70;81;81;1;11,7626375723571
5249686;1;1;1;70;81;81;1;7,59043141597366
5249686;1;2;1;70;81;81;1;7,59043141597366
5249726;1;1;1;70;85;85;1;11,8051572423191
5249730;1;3;1;70;81;81;1;22,6803564723431
5249735;1;1;1;70;85;85;1;23,1543746404479
5250343;4;1;4;70;91;91;1;6,71367775016319
5250347;1;5;1;70;91;91;1;6,12652160991501
5250351;1;2;1;70;91;91;1;5,86669813994191
5250356;1;1;1;70;91;91;1;5,75648007569054
5250358;1;3;1;70;91;91;1;4,72799503579304
5250360;1;1;1;70;91;91;1;7,44859519140858
5250360;1;2;1;70;91;91;1;7,44859519140858
5250362;1;1;1;70;91;91;1;5,95784122888781
5250363;1;1;1;70;91;91;1;5,67023368551714
5250364;1;1;1;70;91;91;1;5,95784122888781
5250365;1;2;1;70;91;91;1;6,48751255262019
5250701;1;1;1;70;95;95;1;13,305764101788
5250704;1;4;1;70;95;95;1;50,449304106152
5250710;1;4;1;70;95;95;1;6,58951203058412
5250712;1;1;1;70;95;95;1;5,79877058691403
5250805;1;3;1;70;94;94;1;1,4134671206763
5250807;1;2;1;70;94;94;1;1,24897003745308
5250808;1;2;1;70;94;94;1;2,63023297917384
5250808;1;4;1;70;94;94;1;2,63023297917384
5250809;1;3;1;70;94;94;1;1,24897003745308
5250816;1;2;1;70;94;94;1;1,24897003745308
5250817;1;1;1;70;94;94;1;1,49943161480253
5250820;1;7;1;70;94;94;1;1,55160995936198
5250828;1;1;1;70;94;94;1;1,53922982000982
5250828;1;2;1;70;94;94;1;1,53922982000982
5250829;1;5;1;70;94;94;1;2,64610318956423
5251084;1;1;1;70;81;81;1;7,59043141597366
5251084;1;2;1;70;81;81;1;7,59043141597366
5251142;1;2;1;70;81;81;1;25,9298824854341
5251142;1;3;1;70;81;81;1;25,9298824854341
5251142;1;4;1;70;81;81;1;25,9298824854341
5251144;1;2;1;70;81;81;1;15,7093663231617
5251469;1;1;1;70;85;85;1;20,6038840415169
5251476;1;2;1;70;95;95;1;5,79877058691403
5251480;1;3;1;70;85;85;1;11,8051572423191
5251505;1;1;1;70;81;81;1;25,4060613433477
5251632;1;1;1;70;81;81;1;16,7758841782703
5251927;1;3;1;70;97;97;1;1,58966084554411
5251928;1;7;1;70;97;97;1;6,35864338217645
5252078;1;2;1;70;95;95;1;5,79877058691403
5252097;1;1;1;70;81;81;1;7,59043141597366
5252174;1;2;1;70;99;99;1;7,3525843555406
5252175;1;2;1;70;81;81;1;7,59043141597366
5252186;1;1;1;70;99;99;1;3,30557714875712
5252287;1;1;1;70;94;94;1;2,083321910025
5252287;1;3;1;70;94;94;1;2,083321910025
5252287;1;4;1;70;94;94;1;2,083321910025
5252288;1;2;1;70;94;94;1;1,51206583629007
5252298;1;2;1;70;99;99;1;4,00140776931363
5252301;1;1;1;70;99;99;1;1,89549502356952
5252578;1;1;1;70;86;86;1;12,4965039889449
5252578;1;2;1;70;86;86;1;12,4965039889449
5252580;1;3;1;70;86;86;1;13,7830636809794
5252582;1;1;1;70;86;86;1;9,98892954117097
5252583;1;2;1;70;86;86;1;13,5868029086989
5252584;1;2;1;70;86;86;1;7,55355767649758
5252585;1;2;1;70;86;86;1;11,3843087733217
5253050;1;1;1;70;86;86;1;10,5936362893226
5253062;1;1;1;70;86;86;1;6,32946526160895
5253063;1;1;1;70;86;86;1;9,23861476365649
5253081;1;1;1;70;86;86;1;6,85017359835403
5253083;1;1;1;70;86;86;1;10,204538859597
5253084;1;2;1;70;86;86;1;7,26620748450743
5253853;1;2;1;70;85;85;1;29,3179982361586
5253853;1;4;1;70;85;85;1;29,3179982361586
5253853;1;6;1;70;85;85;1;29,3179982361586
5253859;2;1;2;70;85;85;1;16,7121945336137
5253860;1;3;1;70;85;85;1;22,8255534048852
5253871;1;1;1;70;85;85;1;26,2125481412114
5253872;1;3;1;70;85;85;1;23,3717932231194
5253920;1;5;1;70;91;91;1;3,18979556731312
5253921;1;3;1;70;91;91;1;4,72799503579304
5253926;1;2;1;70;91;91;1;4,92951461023536
5253929;1;4;1;70;91;91;1;4,81589080277374
5253929;1;5;1;70;91;91;1;4,81589080277374
5254096;1;2;1;70;99;99;1;1,89549502356952
5254098;1;2;1;70;99;99;1;6,11479520573372
5254100;1;2;1;70;99;99;1;3,01210294481906
5254105;1;1;1;70;99;99;1;1,89549502356952
5254108;1;1;1;70;99;99;1;3,22750187236896
5254138;1;2;1;70;81;81;1;12,2077572959882
5254446;1;3;1;70;95;95;1;5,79877058691403
5254446;1;4;1;70;95;95;1;5,79877058691403
5254456;1;2;1;70;95;95;1;5,79877058691403
5254456;1;3;1;70;95;95;1;5,79877058691403
5254745;1;1;1;70;81;81;1;30,3617256638947
5254746;1;1;1;70;81;81;1;7,59043141597366
5255750;1;2;1;70;81;81;1;7,59043141597366
5255838;1;1;1;70;81;81;1;11,7626375723571
5256005;1;3;1;70;94;94;1;1,80693335747824
5256010;1;2;1;70;94;94;1;2,16928640415123
5256014;1;1;1;70;94;94;1;4,27026055284152
5256014;1;2;1;70;94;94;1;4,27026055284152
5256018;1;2;1;70;94;94;1;3,50089648339651
5256317;1;1;1;70;85;85;1;22,538742877439
5256416;1;7;1;70;81;81;1;7,59043141597366
5256418;1;1;1;70;86;86;1;9,50333736956856
5256431;1;1;1;70;86;86;1;11,3498744044211
5256432;1;1;1;70;86;86;1;7,25174865262763
5256782;1;1;1;70;81;81;1;7,59043141597366
5256783;1;1;1;70;81;81;1;15,5207365956729
5256783;1;2;1;70;81;81;1;15,5207365956729
5256784;1;1;1;70;81;81;1;7,59043141597366
5256784;1;5;1;70;81;81;1;7,59043141597366
5256786;1;1;1;70;81;81;1;7,59043141597366
5256786;1;4;1;70;81;81;1;7,59043141597366
5256832;1;1;1;70;81;81;1;8,34441231276689
5256832;1;2;1;70;81;81;1;8,34441231276689
5256833;1;5;1;70;81;81;1;7,59043141597366
5257356;1;1;1;70;99;99;1;4,3513203395672
5257356;1;2;1;70;99;99;1;4,3513203395672
5257404;1;1;1;70;85;85;1;19,718624976735
5257408;1;2;1;70;85;85;1;19,5470831136001
5257424;1;1;1;70;85;85;1;25,3137858205286
5257528;1;1;1;70;86;86;1;7,2790204496113
5257528;1;2;1;70;86;86;1;7,2790204496113
5257531;1;1;1;70;86;86;1;7,55355767649758
5257582;1;3;1;70;86;86;1;4,75172692269326
5258050;1;2;1;70;81;81;1;17,5887299843294
5258050;1;5;1;70;81;81;1;17,5887299843294
5258637;1;4;1;70;86;86;1;8,01485768932369
5258838;1;4;1;70;99;99;1;2,73936617218313
5259186;4;1;4;70;81;81;1;7,59043141597366
5259351;1;1;1;70;95;95;1;5,79877058691403
5259352;1;4;1;70;95;95;1;5,79877058691403
5259358;1;1;1;70;95;95;1;5,79877058691403
5259365;1;3;1;70;95;95;1;5,79877058691403
5259367;1;1;1;70;95;95;1;12,6288073336026
5259371;1;2;1;70;95;95;1;5,79877058691403
5259374;1;2;1;70;95;95;1;5,79877058691403
5259473;1;1;1;70;91;91;1;5,89522872735833
5259473;1;2;1;70;91;91;1;5,89522872735833
5259477;1;2;1;70;91;91;1;5,81403745720248
5259481;1;3;1;70;91;91;1;7,0062545573025
5259485;1;2;1;70;91;91;1;4,99334410058634
5260658;1;1;1;70;81;81;1;7,59043141597366
5260760;1;4;1;70;94;94;1;2,51032021425833
5260761;1;2;1;70;94;94;1;1,84607801991427
5260763;1;1;1;70;94;94;1;1,83240619287649
5260763;1;6;1;70;94;94;1;1,83240619287649
5260763;1;7;1;70;94;94;1;1,83240619287649
5260763;1;8;1;70;94;94;1;1,83240619287649
5260764;1;1;1;70;94;94;1;2,48975380180533
5260765;1;1;1;70;94;94;1;2,34682798740832
5261171;1;2;1;70;95;95;1;5,79877058691403
5261354;1;1;1;70;81;81;1;25,4060613433477
5261354;1;2;1;70;81;81;1;25,4060613433477
5261357;1;1;1;70;81;81;1;9,7218677115611
5261357;1;2;1;70;81;81;1;9,7218677115611
5261373;1;4;1;70;85;85;1;17,6403421876767
5261399;1;3;1;70;85;85;1;20,8785440930135
5261401;1;2;1;70;85;85;1;27,6498459670435
5261509;1;1;1;70;86;86;1;11,8823785694722
5261510;1;1;1;70;86;86;1;12,5486762296578
5261529;1;1;1;70;86;86;1;8,09853946609668
5261530;1;2;1;70;86;86;1;8,2920579197838
5261530;1;3;1;70;86;86;1;8,2920579197838
5261624;1;2;1;70;97;97;1;1,58966084554411
5261625;1;4;1;70;97;97;1;1,58966084554411
5261648;1;3;1;70;97;97;1;1,58966084554411
5261648;1;6;1;70;97;97;1;1,58966084554411
5261649;1;1;1;70;97;97;1;3,54682860383288
5261671;1;2;1;70;97;97;1;1,58966084554411
5261672;1;1;1;70;97;97;1;1,58966084554411
5261676;1;1;1;70;97;97;1;6,35864338217645
5261742;1;2;1;70;95;95;1;6,86910599541075
5262072;1;1;1;70;81;81;1;11,7626375723571
5262073;1;1;1;70;81;81;1;20,7226129290748
5262074;1;1;1;70;81;81;1;10,2503712027755
5262727;1;1;1;70;95;95;1;5,79877058691403
5262845;1;3;1;70;99;99;1;3,57330414555097
5262923;1;2;1;70;85;85;1;22,538742877439
5262932;1;2;1;70;85;85;1;20,2266986968865
5263112;1;4;1;70;81;81;1;7,59043141597366
5263113;1;2;1;70;81;81;1;7,59043141597366
5263119;1;2;1;70;81;81;1;7,59043141597366
5263122;1;1;1;70;86;86;1;8,48763689582223
5263198;1;1;1;70;94;94;1;2,48547316190528
5263198;1;3;1;70;94;94;1;2,48547316190528
5263199;1;2;1;70;94;94;1;2,21336524925857
5263200;1;3;1;70;94;94;1;1,24897003745308
5263203;1;5;1;70;94;94;1;4,34375813396687
5263205;1;2;1;70;94;94;1;1,51751112280805
5263206;1;2;1;70;94;94;1;1,24897003745308
5263217;1;1;1;70;94;94;1;1,24897003745308
5263220;1;3;1;70;94;94;1;1,24897003745308
5263223;1;1;1;70;94;94;1;2,83091465298012
5263227;1;2;1;70;86;86;1;7,06796550489517
5263272;1;1;1;70;91;91;1;6,18897569019945
5263272;1;2;1;70;91;91;1;6,18897569019945
5263548;1;3;1;70;81;81;1;23,6546084780306
5263753;1;2;1;70;95;95;1;24,5270951806779
5264248;1;1;1;70;86;86;1;8,34163291680627
5264250;1;1;1;70;86;86;1;9,69236205864302
5265135;1;2;1;70;85;85;1;21,4700920052058
5265146;1;1;1;70;85;85;1;12,660813106892
5265146;1;2;1;70;85;85;1;12,660813106892
5265171;1;1;1;70;81;81;1;30,3617256638947
5265171;1;3;1;70;81;81;1;30,3617256638947
5265171;1;4;1;70;81;81;1;30,3617256638947
5265171;1;5;1;70;81;81;1;30,3617256638947
5265556;1;1;1;70;97;97;1;1,58966084554411
5265561;1;1;1;70;99;99;1;3,37287757343604
5265561;1;2;1;70;99;99;1;3,37287757343604
5265570;1;4;1;70;99;99;1;1,89549502356952
5265577;1;2;1;70;99;99;1;6,99180972692361
5265577;1;7;1;70;99;99;1;6,99180972692361
5265702;1;4;1;70;97;97;1;1,58966084554411
5265703;1;6;1;70;97;97;1;6,35864338217645
5265712;1;1;1;70;97;97;1;1,58966084554411
5265715;1;1;1;70;97;97;1;2,93944344083913
5265716;1;2;1;70;97;97;1;1,58966084554411
5266709;1;1;1;70;81;81;1;7,59043141597366
5266949;1;6;1;70;81;81;1;10,0551126411362
5267076;1;1;1;70;85;85;1;23,3288372385488
5267076;1;4;1;70;85;85;1;23,3288372385488
5267078;1;2;1;70;85;85;1;26,2125481412114
5267082;1;4;1;70;85;85;1;11,8051572423191
5267099;1;1;1;70;81;81;1;7,59043141597366
5267100;1;1;1;70;81;81;1;7,59043141597366
5267100;1;4;1;70;81;81;1;7,59043141597366
5267115;1;1;1;70;95;95;1;5,79877058691403
5267273;1;3;1;70;94;94;1;1,84607801991427
5267273;1;4;1;70;94;94;1;1,84607801991427
5267282;1;2;1;70;86;86;1;7,26620748450743
5267344;1;2;1;70;97;97;1;1,58966084554411
5267349;1;1;1;70;97;97;1;4,46224113449612
5267941;1;2;1;70;99;99;1;1,89549502356952
5267941;1;3;1;70;99;99;1;1,89549502356952
5267942;1;1;1;70;99;99;1;3,91336991333257
5267961;1;1;1;70;99;99;1;3,17585040906393
5268733;1;3;1;70;97;97;1;1,58966084554411
5269828;1;3;1;70;86;86;1;6,58728175348079
5270767;1;2;1;70;81;81;1;7,96342856203797
5270767;1;3;1;70;81;81;1;7,96342856203797
5270769;1;1;1;70;81;81;1;13,2876127116368
5270817;1;2;1;70;91;91;1;4,87242770352607
5270925;1;3;1;70;85;85;1;28,7600506098869
5270928;1;3;1;70;85;85;1;20,1627148766089
5270934;1;3;1;70;85;85;1;13,7841277717333
5270936;1;1;1;70;85;85;1;26,6048949834431
5270937;1;1;1;70;85;85;1;17,168134377804
5271140;1;2;1;70;95;95;1;5,79877058691403
5271142;1;1;1;70;95;95;1;5,79877058691403
5271849;1;2;1;70;99;99;1;1,89549502356952
5271849;1;3;1;70;99;99;1;1,89549502356952
5271850;1;1;1;70;99;99;1;4,25114870707599
5271850;1;3;1;70;99;99;1;4,25114870707599
5271854;1;1;1;70;99;99;1;2,98655599118006
5271854;1;2;1;70;99;99;1;2,98655599118006
5271854;1;3;1;70;99;99;1;2,98655599118006
5271855;1;1;1;70;99;99;1;1,89549502356952
5271856;1;2;1;70;99;99;1;5,08881127336909
5271862;1;2;1;70;99;99;1;5,10220183117156
5271862;1;3;1;70;99;99;1;5,10220183117156
5271864;1;2;1;70;99;99;1;1,89549502356952
5271864;1;3;1;70;99;99;1;1,89549502356952
5271864;1;4;1;70;99;99;1;1,89549502356952
5271866;1;2;1;70;99;99;1;6,36826073642134
5271867;1;5;1;70;99;99;1;5,24757753223864
5272144;1;3;1;70;94;94;1;1,24897003745308
5272149;1;2;1;70;94;94;1;3,21997320881432
5272149;1;3;1;70;94;94;1;3,21997320881432
5272151;1;1;1;70;94;94;1;2,49781303383847
5272586;1;2;1;70;94;94;1;4,99588014981233
5272590;1;3;1;70;94;94;1;4,728997830249
5272768;1;2;1;70;81;81;1;7,59043141597366
5272771;1;1;1;70;81;81;1;7,59043141597366
5272771;1;2;1;70;81;81;1;7,59043141597366
5273015;1;1;1;70;81;81;1;8,34441231276689
5273015;1;2;1;70;81;81;1;8,34441231276689
5273017;1;1;1;70;81;81;1;14,7998790812184
5273019;1;1;1;70;81;81;1;8,34441231276689
5273041;1;2;1;70;85;85;1;22,538742877439
5273052;1;2;1;70;85;85;1;17,168134377804
5273058;1;1;1;70;85;85;1;20,1627148766089
5273489;1;3;1;70;86;86;1;10,269188724858
5273493;1;3;1;70;86;86;1;7,4744489793568
5273497;1;1;1;70;81;81;1;7,59043141597366
5273497;1;2;1;70;81;81;1;7,59043141597366
5273497;1;4;1;70;81;81;1;7,59043141597366
5273498;1;1;1;70;81;81;1;24,489945267254
5273499;1;1;1;70;81;81;1;30,3617256638947
5273700;1;3;1;70;95;95;1;5,79877058691403
5273700;1;5;1;70;95;95;1;5,79877058691403
5273940;1;2;1;70;81;81;1;7,59043141597366
5273941;1;1;1;70;81;81;1;20,7159840949244
5274153;1;1;1;70;81;81;1;11,7626375723571
5274157;1;3;1;70;85;85;1;18,4755115064009
5274157;1;4;1;70;85;85;1;18,4755115064009
5274346;1;2;1;70;99;99;1;2,36118367764439
5274356;1;1;1;70;99;99;1;3,2455165018672
5275171;1;1;1;70;85;85;1;30,8943320102243
5275177;1;1;1;70;85;85;1;19,988252278508
5275208;1;2;1;70;85;85;1;26,2154688761773
5275211;2;1;2;70;85;85;1;35,1445465799839
5275511;1;3;1;70;85;85;1;13,6998977523868
5275511;1;5;1;70;85;85;1;13,6998977523868
5275740;1;1;1;70;81;81;1;9,62325058580604
5276229;1;5;1;70;94;94;1;1,39264662608792
5276471;1;1;1;70;81;81;1;7,59043141597366
5276471;1;2;1;70;81;81;1;7,59043141597366
5276637;1;1;1;70;94;94;1;1,24897003745308
5276639;1;1;1;70;94;94;1;3,17756105809186
5276641;1;14;1;70;94;94;1;4,99588014981233
5276645;1;2;1;70;94;94;1;1,24897003745308
5276645;1;4;1;70;94;94;1;1,24897003745308
5276661;1;1;1;70;81;81;1;7,59043141597366
5276880;1;1;1;70;81;81;1;7,59043141597366
5276881;1;1;1;70;81;81;1;7,59043141597366
5276997;1;3;1;70;85;85;1;22,7132054755399
5276999;1;2;1;70;85;85;1;22,7767984774985
5277006;1;1;1;70;85;85;1;16,6012575421819
5277013;1;2;1;70;85;85;1;30,6562764101648
5277171;1;1;1;70;86;86;1;5,11818581182419
5277172;1;2;1;70;86;86;1;9,22613713910844
5277488;1;2;1;70;81;81;1;7,59043141597366
5277565;1;1;1;70;81;81;1;9,62325058580604
5277568;1;1;1;70;81;81;1;11,7626375723571
5277569;1;3;1;70;81;81;1;7,59043141597366
5278132;1;3;1;70;91;91;1;6,49868136023173
5278133;1;1;1;70;91;91;1;7,53616536959634
5278133;1;3;1;70;91;91;1;7,53616536959634
5278135;1;3;1;70;91;91;1;5,00654487685928
5278137;1;3;1;70;91;91;1;3,24735294882506
5278143;1;2;1;70;91;91;1;5,5452739028961
5278143;1;5;1;70;91;91;1;5,5452739028961
5278146;1;4;1;70;91;91;1;5,12597906466013
5278148;1;2;1;70;91;91;1;5,55511892249327
5278152;1;1;1;70;91;91;1;5,95948185939227
5278157;1;1;1;70;91;91;1;5,86669813994191
5278161;1;4;1;70;91;91;1;6,1028877212711
5278171;1;1;1;70;94;94;1;2,4243557201321
5278173;1;2;1;70;94;94;1;3,82110979891523
5278177;1;2;1;70;94;94;1;2,52942496594493
5278180;1;2;1;70;94;94;1;2,83091465298012
5278404;1;1;1;70;86;86;1;9,49658170182126
5278404;1;2;1;70;86;86;1;9,49658170182126
5278407;1;1;1;70;86;86;1;6,85541513969603
5278412;1;2;1;70;86;86;1;6,66639045062157
5278415;1;2;1;70;86;86;1;9,22613713910844
5278415;1;3;1;70;86;86;1;9,22613713910844
5278419;1;3;1;70;86;86;1;7,8904828655102
5278599;1;2;1;70;86;86;1;10,5936362893226
5278600;1;2;1;70;86;86;1;4,38241856314117
5278611;1;1;1;70;86;86;1;9,10176231529496
5278616;1;2;1;70;86;86;1;9,4099202868409
5278616;1;3;1;70;86;86;1;9,4099202868409
5279381;1;3;1;70;95;95;1;5,79877058691403
5279900;1;2;1;70;85;85;1;23,7729271384227
5279900;1;3;1;70;85;85;1;23,7729271384227
5279901;2;1;2;70;85;85;1;25,1438972689782
5279904;1;2;1;70;85;85;1;29,4451842400757
5279936;1;2;1;70;85;85;1;23,1543746404479
5279939;1;1;1;70;85;85;1;20,2263078785675
5279978;1;2;1;70;85;85;1;22,8285415351407
5279979;1;2;1;70;85;85;1;23,3924302405073
5279980;1;4;1;70;85;85;1;22,1463286399178
5280206;1;2;1;70;95;95;1;5,79877058691403
5280211;1;5;1;70;95;95;1;5,79877058691403
5280212;1;1;1;70;95;95;1;5,79877058691403
5280212;1;5;1;70;95;95;1;5,79877058691403
5280337;1;1;1;70;91;91;1;5,25658206007252
5280339;1;1;1;70;91;91;1;5,80914075842998
5280340;1;2;1;70;91;91;1;7,24723403821131
5280345;1;1;1;70;91;91;1;5,04941927283886
5280347;1;1;1;70;91;91;1;5,80914075842998
5280352;1;1;1;70;91;91;1;6,63131632430553
5280355;1;2;1;70;91;91;1;5,75648007569054
5280423;1;1;1;70;99;99;1;5,78640079847346
5280423;1;4;1;70;99;99;1;5,78640079847346
5280424;1;2;1;70;99;99;1;3,54946597284041
5280424;1;5;1;70;99;99;1;3,54946597284041
5280424;1;6;1;70;99;99;1;3,54946597284041
5280427;1;1;1;70;99;99;1;3,65903347434119
5280427;1;2;1;70;99;99;1;3,65903347434119
5280428;1;3;1;70;99;99;1;2,75863741413144
5280429;1;2;1;70;99;99;1;3,17585040906393
5280437;1;3;1;70;99;99;1;7,58198009427809
5280437;1;5;1;70;99;99;1;7,58198009427809
5280437;1;7;1;70;99;99;1;7,58198009427809
5280437;1;10;1;70;99;99;1;7,58198009427809
5280441;1;2;1;70;99;99;1;6,62784864549795
5280441;2;1;2;70;99;99;1;6,62784864549795
5280441;2;2;2;70;99;99;1;6,62784864549795
5280443;1;1;1;70;99;99;1;4,00140776931363
5280444;1;5;1;70;99;99;1;6,57867845859593
5280444;1;6;1;70;99;99;1;6,57867845859593
5280445;1;1;1;70;99;99;1;4,61904733636106
5280445;1;3;1;70;99;99;1;4,61904733636106
5280449;1;1;1;70;99;99;1;6,3349810362941
5280467;1;6;1;70;99;99;1;5,75312109834623
5280763;1;1;1;70;81;81;1;7,59043141597366
5280763;1;6;1;70;81;81;1;7,59043141597366
5280765;1;4;1;70;81;81;1;7,59043141597366
5280767;1;2;1;70;81;81;1;7,59043141597366
5280767;1;4;1;70;81;81;1;7,59043141597366
5280772;1;6;1;70;81;81;1;7,59043141597366
5282026;1;4;1;70;94;94;1;3,39713366886833
5282030;1;2;1;70;94;94;1;4,02208582227587
5282034;1;1;1;70;94;94;1;3,80889696804973
5282035;1;3;1;70;94;94;1;1,3064338782858
5282077;1;1;1;70;97;97;1;4,60915354995766
5282082;1;2;1;70;97;97;1;3,59612146072233
5282473;1;2;1;70;81;81;1;7,59043141597366
5282473;1;3;1;70;81;81;1;7,59043141597366
5282473;1;4;1;70;81;81;1;7,59043141597366
5282475;1;3;1;70;81;81;1;7,59043141597366
5282537;1;3;1;70;81;81;1;7,59043141597366
5282539;1;1;1;70;81;81;1;26,4725791984563
5283559;1;4;1;70;97;97;1;1,58966084554411
5283560;1;3;1;70;97;97;1;1,58966084554411
5283563;1;3;1;70;97;97;1;5,09057594858886
5283570;1;1;1;70;97;97;1;1,91408142681892
5283578;1;1;1;70;97;97;1;7,65632570727566
5283583;1;1;1;70;97;97;1;1,58966084554411
5283801;1;1;1;70;86;86;1;8,4354646551093
5283830;1;2;1;70;81;81;1;30,3617256638947
5283863;1;1;1;70;85;85;1;22,7767984774985
5283867;1;1;1;70;85;85;1;23,7700064034567
5283872;1;3;1;70;85;85;1;29,7710173453829
5283971;1;2;1;70;95;95;1;5,79877058691403
5284031;1;1;1;70;99;99;1;3,2455165018672
5284031;1;2;1;70;99;99;1;3,2455165018672
5284125;1;2;1;70;97;97;1;1,97531059354484
5284270;1;1;1;70;81;81;1;30,3617256638947
5284271;1;1;1;70;81;81;1;7,59043141597366
5284274;1;2;1;70;81;81;1;7,59043141597366
5284275;1;2;1;70;81;81;1;7,59043141597366
5284276;1;2;1;70;95;95;1;5,79877058691403
5284379;1;1;1;70;81;81;1;30,3617256638947
5284379;1;2;1;70;81;81;1;30,3617256638947
5284380;1;3;1;70;81;81;1;15,5207365956729
5284472;1;1;1;70;95;95;1;5,79877058691403
5284473;1;6;1;70;95;95;1;5,79877058691403
5284490;1;1;1;70;95;95;1;5,79877058691403
5284498;1;2;1;70;95;95;1;5,79877058691403
5284506;1;6;1;70;99;99;1;1,89549502356952
5284507;1;1;1;70;99;99;1;2,48854474921323
5284508;1;1;1;70;99;99;1;3,76946040161933
5284510;1;5;1;70;99;99;1;7,10223665420175
5284520;1;2;1;70;99;99;1;1,89549502356952
5284575;1;1;1;70;85;85;1;22,538742877439
5284948;1;3;1;70;85;85;1;28,0358182825945
5284950;1;2;1;70;85;85;1;17,168134377804
5284951;1;2;1;70;85;85;1;22,7767984774985
5284978;1;1;1;70;85;85;1;29,8227604030251
5284978;1;2;1;70;85;85;1;29,8227604030251
5284979;1;1;1;70;85;85;1;23,3924302405073
5285007;1;1;1;70;86;86;1;6,66639045062157
5285008;1;2;1;70;86;86;1;6,66639045062157
5285028;1;2;1;70;81;81;1;28,3279813202181
5285029;1;4;1;70;81;81;1;7,59043141597366
5285326;1;2;1;70;94;94;1;1,24897003745308
5285327;1;2;1;70;94;94;1;1,75475501291879
5285574;1;1;1;70;97;97;1;1,58966084554411
5285575;1;1;1;70;97;97;1;6,35864338217645
5285585;1;1;1;70;97;97;1;1,58966084554411
5285698;1;1;1;70;97;97;1;6,35864338217645
5286799;1;1;1;70;99;99;1;3,4072195836485
5286802;1;1;1;70;99;99;1;1,89549502356952
5286802;1;2;1;70;99;99;1;1,89549502356952
5286802;1;3;1;70;99;99;1;1,89549502356952
5286802;1;4;1;70;99;99;1;1,89549502356952
5286804;1;1;1;70;99;99;1;4,7280366447521
5286806;1;1;1;70;99;99;1;2,00539025440272
5286812;1;1;1;70;99;99;1;2,12923630995009
5286815;1;2;1;70;99;99;1;1,89549502356952
5287216;1;2;1;70;95;95;1;5,79877058691403
5287223;1;1;1;70;95;95;1;5,79877058691403
5288182;1;2;1;70;91;91;1;5,82030956604152
5288194;1;1;1;70;91;91;1;5,67023368551714
5288382;1;1;1;70;81;81;1;7,59043141597366
5289079;1;1;1;70;94;94;1;1,24897003745308
5289079;1;5;1;70;94;94;1;1,24897003745308
5289089;1;1;1;70;94;94;1;2,93055097414413
5289309;1;2;1;70;86;86;1;7,8904828655102
5289383;1;1;1;70;86;86;1;9,56306232812106
5289386;1;2;1;70;86;86;1;9,37746712527207
5289656;1;2;1;70;97;97;1;4,98971809514773
5290723;1;2;1;70;81;81;1;8,6353834617621
5290850;1;3;1;70;85;85;1;33,493577536542
5293617;1;1;1;70;97;97;1;4,18612765980299
5293860;1;2;1;70;81;81;1;9,24226683507712
5293861;1;2;1;70;81;81;1;7,59043141597366
5293972;1;1;1;70;81;81;1;11,7626375723571
5293974;1;2;1;70;81;81;1;7,59043141597366
5294250;1;2;1;70;97;97;1;2,6398806320816
5294589;1;2;1;70;85;85;1;13,7634907543454
5294601;1;1;1;70;85;85;1;22,538742877439
5294692;1;1;1;70;81;81;1;7,59043141597366
5294693;1;2;1;70;81;81;1;12,5887410467172
5294694;1;1;1;70;81;81;1;30,3617256638947
5294953;1;1;1;70;99;99;1;3,37287757343604
5294954;1;1;1;70;99;99;1;2,90812341227008
5294956;1;1;1;70;99;99;1;6,43233886027281
5294956;1;2;1;70;99;99;1;6,43233886027281
5294956;1;4;1;70;99;99;1;6,43233886027281
5294956;1;5;1;70;99;99;1;6,43233886027281
5294957;1;2;1;70;99;99;1;4,05645864036148
5294957;1;3;1;70;99;99;1;4,05645864036148
5294958;1;1;1;70;99;99;1;4,86364423743339
5294958;1;2;1;70;99;99;1;4,86364423743339
5294961;1;1;1;70;99;99;1;2,36118367764439
5294982;1;1;1;70;99;99;1;7,58198009427809
5294999;1;1;1;70;99;99;1;5,75312109834623
5295566;1;1;1;70;94;94;1;2,49768599277078
5295568;1;3;1;70;94;94;1;1,65565396149373
