DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;DPTO;P6430S1;P6500;P6750;P6760;P6800;P6850;P6830;P6830S1;AREA;OCI;FEX_C;P6430;RAMA4D_R4;OFICIO;RAMA2D_R4
5247974;1;1;1;60;86; ;1200000; ; ;40;40; ; ;86;1;9,10176231529496;1;4723;45;47
5247976;1;1;1;60;86; ;400000; ; ;40;40; ; ;86;1;7,55355767649758;3;9700;54;97
5247978;1;1;1;60;86; ;877000; ; ;60;60; ; ;86;1;9,10176231529496;1;4921;98;49
5247987;1;1;1;60;86; ; ;98;1;40;40; ; ;86;1;5,92098409329513;5;5611;51;56
5247987;1;2;1;60;86; ; ;98;1;40;40; ; ;86;1;5,92098409329513;5;5611;53;56
5247987;1;4;1;60;86; ; ;98;1;40;40; ; ;86;1;5,92098409329513;4;8412;05;84
5247988;1;1;1;60;86; ; ;98;1;40;40; ; ;86;1;8,4354646551093;4;4799;45;47
5247988;1;2;1;60;86; ; ;98;1;40;40; ; ;86;1;8,4354646551093;4;8610;19;86
5247991;1;1;1;60;86; ; ;98;1;40;40; ; ;86;1;7,00331563963419;4;4542;87;45
5247991;1;3;1;60;86; ; ;98;1;40;40; ; ;86;1;7,00331563963419;4;8610;07;86
5247992;1;1;1;60;86; ;500000; ; ;48;48; ; ;86;1;9,16641218055594;1;5619;45;56
5248168;1;1;1;60;86; ;3200000; ; ;72;72; ; ;86;1;9,10176231529496;2;8413;21;84
5248169;1;1;1;60;86; ; ;98;1;40;40; ; ;86;1;7,06796550489517;4;5613;77;56
5248170;1;1;1;60;86; ; ;98;1;40;40; ; ;86;1;6,66639045062157;4;8412;03;84
5248170;1;2;1;60;86; ;2600000; ; ;40;40; ; ;86;1;6,66639045062157;1;8890;21;88
5248171;1;1;1;60;86; ;98; ; ;72;72; ; ;86;1;10,9827337190481;1;4759;58;47
5248204;1;1;1;60;95; ; ;100000;1;12;12; ; ;95;1;13,305764101788;4;5611;53;56
5248204;1;2;1;60;95; ;300000; ; ;60;60; ; ;95;1;13,305764101788;1;4923;97;49
5248205;1;1;1;60;95; ;2200000; ; ;40;40; ; ;95;1;6,58951203058412;2;8610;39;86
5248205;1;2;1;60;95; ; ;1500000;1;40;40; ; ;95;1;6,58951203058412;5;9329;21;93
5248206;1;2;1;60;95; ;600000; ; ;48;0;1; ;95;1;6,58951203058412;1;4111;95;41
5248206;1;3;1;60;95; ; ;150000;1;10;10; ; ;95;1;6,58951203058412;4;8559;59;85
5248206;1;4;1;60;95; ;350000; ; ;48;48; ; ;95;1;6,58951203058412;1;4111;95;41
5248207;1;1;1;60;95; ;877000; ; ;48;48; ; ;95;1;5,79877058691403;1;8544;55;85
5248208;1;1;1;60;95; ; ;300000;1;48;48; ; ;95;1;5,79877058691403;4;4774;41;47
5248208;1;2;1;60;95; ; ;300000;1;40;40; ; ;95;1;5,79877058691403;4;4774;41;47
5248209;1;2;1;60;95; ; ;300000;1;40;40; ; ;95;1;50,4067623504403;4;4789;45;47
5248210;1;1;1;60;95; ;840000; ; ;60;60; ; ;95;1;5,79877058691403;1;4771;45;47
5248211;1;1;1;60;95; ; ;800000;1;70;70; ; ;95;1;5,79877058691403;4;5530;51;55
5248211;1;2;1;60;95; ; ; ; ;20;20; ; ;95;1;5,79877058691403;7;5530;39;55
5248212;1;1;1;60;95; ;2000000; ; ;48;48; ; ;95;1;5,79877058691403;1;6492;21;64
5248213;1;1;1;60;95; ;1100000; ; ;40;40; ; ;95;1;5,79877058691403;1;3812;97;38
5248214;1;1;1;60;95; ;1500000; ; ;60;60; ; ;95;1;5,79877058691403;2;8423;58;84
5248233;1;2;1;60;85; ; ;99;1;66;66; ; ;85;1;22,7132054755399;5;5619;77;56
5248233;1;3;1;60;85; ;150000; ; ;48;48; ; ;85;1;22,7132054755399;1;5611;53;56
5248233;1;4;1;60;85; ;120000; ; ;18;18; ; ;85;1;22,7132054755399;1;5619;97;56
5248234;1;1;1;60;85; ; ;600000;1;20;20; ; ;85;1;22,7132054755399;4;7020;11;70
5248235;1;1;1;60;85; ;3500000; ; ;48;48; ; ;85;1;26,3870107393122;1;0610;03;06
5248235;1;2;1;60;85; ; ;200000;1;24;24; ; ;85;1;26,3870107393122;4;5619;77;56
5248236;1;1;1;60;85; ; ;700000;1;35;35; ; ;85;1;21,1085788130939;4;5619;77;56
5248237;1;1;1;60;85; ; ;800000;1;60;60; ; ;85;1;26,4185824410258;4;5320;37;53
5248237;1;2;1;60;85; ; ; ; ;48;48; ; ;85;1;26,4185824410258;6;5320;37;53
5248244;1;1;1;60;85; ; ;400000;1;48;48; ; ;85;1;24,2053092302591;4;5630;51;56
5248245;1;2;1;60;85; ; ;3800000;1;40;40; ; ;85;1;29,2071286400163;4;8551;13;85
5248246;1;1;1;60;85; ; ;3600000;1;40;40; ; ;85;1;22,538742877439;4;8412;12;84
5248246;1;2;1;60;85; ;2650000; ; ;40;0;1; ;85;1;22,538742877439;1;8544;39;85
5248247;1;1;1;60;85; ;964000; ; ;54;54; ; ;85;1;26,8946936411447;1;4729;97;47
5248248;1;1;1;60;85; ; ;300000;1;10;10; ; ;85;1;21,1085788130939;4;4789;59;47
5248249;1;1;1;60;85; ;50000; ; ;12;12; ; ;85;1;17,168134377804;1;4723;77;47
5248249;1;2;1;60;85; ;300000; ; ;60;60; ; ;85;1;17,168134377804;3;9700;54;97
5248258;1;1;1;60;85; ; ;7000000;1;100;100; ; ;85;1;21,0260021053319;4;4645;41;46
5248258;1;3;1;60;85; ; ;1400000;1;30;30; ; ;85;1;21,0260021053319;4;4773;41;47
5248258;2;1;2;60;85; ;950000; ; ;48;48; ; ;85;1;21,0260021053319;1;4771;45;47
5248258;2;2;2;60;85; ;950000; ; ;48;0;1; ;85;1;21,0260021053319;1;4711;97;47
5248259;1;1;1;60;85; ; ;2000000;1;48;48; ; ;85;1;29,8863534049837;5;7310;16;73
5248259;1;2;1;60;85; ; ; ; ;48;48; ; ;85;1;29,8863534049837;6;7310;16;73
5248260;1;1;1;60;85; ; ;600000;1;25;18;1; ;85;1;24,6480643114621;4;8121;55;81
5248260;1;4;1;60;85; ; ;900000;1;48;48; ; ;85;1;24,6480643114621;4;0161;62;01
5248261;1;1;1;60;85; ; ;650000;1;50;50; ; ;85;1;23,4240019422209;4;9602;57;96
5248263;1;1;1;60;85; ;1600000; ; ;45;45; ; ;85;1;11,8051572423191;1;4210;19;42
5248263;1;2;1;60;85; ;2100000; ; ;40;40; ; ;85;1;11,8051572423191;1;4210;19;42
5248264;1;1;1;60;85; ; ;1500000;1;45;45; ; ;85;1;29,1553855823741;4;3312;84;33
5248344;1;1;1;60;99; ; ;180000;1;77;77; ; ;99;1;3,1394640163879;4;9602;57;96
5248345;1;1;1;60;99; ; ;99;1;48;48; ; ;99;1;2,90812341227008;5;4752;41;47
5248360;1;1;1;60;99; ; ;500000;1;30;30; ; ;99;1;1,96173568231321;4;5619;45;56
5248360;1;2;1;60;99; ;850000; ; ;56;56; ; ;99;1;1,96173568231321;1;5619;53;56
5248360;1;6;1;60;99; ; ;600000;1;40;40; ; ;99;1;1,96173568231321;4;5619;53;56
5248360;1;7;1;60;99; ; ; ; ;30;30; ; ;99;1;1,96173568231321;6;5619;53;56
5248360;1;9;1;60;99; ; ;450000;1;40;40; ; ;99;1;1,96173568231321;4;4111;95;41
5248361;1;1;1;60;99; ; ; ; ;30;30; ; ;99;1;2,90812341227008;7;4631;45;46
5248650;1;1;1;60;99; ; ;500000;1;70;70; ; ;99;1;5,40821830393472;4;5629;53;56
5248654;1;1;1;60;91; ;99; ; ;48;48; ; ;91;1;5,68970657062913;1;8430;03;84
5248654;1;3;1;60;91; ; ;98;1;48;48; ; ;91;1;5,68970657062913;4;4721;41;47
5248740;1;1;1;60;97; ; ;200000;1;48;48; ; ;97;1;1,58966084554411;4;4711;41;47
5248741;3;1;3;60;97; ;2800000; ; ;40;40; ; ;97;1;6,35864338217645;2;8413;31;84
5248745;1;1;1;60;97; ;300000; ; ;48;48; ; ;97;1;4,19732438555305;1;4520;99;45
5248747;1;1;1;60;97; ; ;60000;1;40;0;6; ;97;1;1,58966084554411;4;1513;75;15
5248747;1;2;1;60;97; ; ;450000;1;42;42; ; ;97;1;1,58966084554411;4;4729;41;47
5248751;1;1;1;60;97; ; ;500000;1;80;80; ; ;97;1;1,58966084554411;4;4711;41;47
5248751;1;3;1;60;97; ; ; ; ;70;70; ; ;97;1;1,58966084554411;6;4711;45;47
5248751;1;5;1;60;97; ;2300000; ; ;40;40; ; ;97;1;1,58966084554411;2;8413;98;84
5248755;1;1;1;60;97; ;1500000; ; ;40;40; ; ;97;1;1,58966084554411;2;8412;55;84
5248755;1;2;1;60;97; ; ;200000;1;35;35; ; ;97;1;1,58966084554411;4;4729;41;47
5248756;1;1;1;60;97; ; ;99;1;50;50; ; ;97;1;1,58966084554411;5;4752;41;47
5248757;1;1;1;60;97; ; ;400000;1;60;60; ; ;97;1;1,58966084554411;4;4921;98;49
5248759;1;1;1;60;97; ; ;2100000;1;40;16;7;POR LA SALUD DE LA MADRE;97;1;1,58966084554411;4;8551;39;85
5248759;1;2;1;60;97; ;877000; ; ;84;84; ; ;97;1;1,58966084554411;1;4711;33;47
5248759;1;3;1;60;97; ;900000; ; ;56;56; ; ;97;1;1,58966084554411;1;4711;97;47
5248759;1;4;1;60;97; ;1000000; ; ;63;63; ; ;97;1;1,58966084554411;1;4711;97;47
5248760;1;4;1;60;97; ; ;900000;1;70;70; ; ;97;1;1,58966084554411;4;4111;95;41
5248762;1;1;1;60;97; ;1200000; ; ;40;40; ; ;97;1;4,46224113449612;1;8413;58;84
5248763;1;1;1;60;97; ; ;0;1;40;0;5; ;97;1;1,58966084554411;4;4111;95;41
5248763;1;2;1;60;97; ;1300000; ; ;40;40; ; ;97;1;1,58966084554411;2;8413;55;84
5248763;1;3;1;60;97; ; ;150000;1;30;30; ; ;97;1;1,58966084554411;4;4111;95;41
5248763;1;8;1;60;97; ; ;1900000;1;40;40; ; ;97;1;1,58966084554411;4;8413;39;84
5248763;1;10;1;60;97; ; ;1200000;1;40;40; ; ;97;1;1,58966084554411;4;8530;55;85
5248765;1;1;1;60;97; ;4200000; ; ;40;40; ; ;97;1;1,58966084554411;1;7010;30;70
5248766;1;1;1;60;97; ; ;0;1;65;0;6; ;97;1;1,58966084554411;4;9609;59;96
5248766;1;2;1;60;97; ; ;2200000;1;40;40; ; ;97;1;1,58966084554411;4;8610;32;86
5248767;1;1;1;60;97; ;4600000; ; ;40;40; ; ;97;1;1,58966084554411;2;8415;31;84
5248769;1;1;1;60;97; ;2220000; ; ;40;40; ; ;97;1;1,58966084554411;2;8530;55;85
5248772;1;1;1;60;97; ;900000; ; ;40;24;5; ;97;1;6,35864338217645;1;4711;97;47
5248772;1;2;1;60;97; ; ;57000;1;72;72; ; ;97;1;6,35864338217645;4;4921;98;49
5248773;1;1;1;60;97; ;900000; ; ;40;40; ; ;97;1;1,58966084554411;1;4923;98;49
5248773;1;2;1;60;97; ;900000; ; ;40;40; ; ;97;1;1,58966084554411;1;5511;55;55
5249680;1;1;1;60;81; ;1800000; ; ;40;40; ; ;81;1;7,59043141597366;2;8413;03;84
5249680;1;2;1;60;81; ;877000; ; ;44;44; ; ;81;1;7,59043141597366;1;5511;33;55
5249681;1;1;1;60;81; ;99; ; ;40;40; ; ;81;1;15,5207365956729;2;8530;13;85
5249682;1;1;1;60;81; ; ;98;1;48;48; ; ;81;1;7,59043141597366;5;6920;11;69
5249682;1;2;1;60;81; ; ;98;1;48;48; ; ;81;1;7,59043141597366;5;4751;41;47
5249683;1;1;1;60;81; ; ;98;1;48;40;6; ;81;1;7,59043141597366;4;4290;95;42
5249685;1;1;1;60;81; ; ;98;1;60;60; ; ;81;1;9,24226683507712;5;4773;41;47
5249685;1;2;1;60;81; ; ; ; ;40;40; ; ;81;1;9,24226683507712;6;4773;45;47
5249689;1;1;1;60;81; ; ;98;1;40;40; ; ;81;1;7,59043141597366;4;8412;12;84
5249689;1;2;1;60;81; ;98; ; ;60;60; ; ;81;1;7,59043141597366;2;8424;30;84
5249689;1;3;1;60;81; ;98; ; ;60;60; ; ;81;1;7,59043141597366;2;8424;12;84
5249690;1;1;1;60;81; ;98; ; ;50;50; ; ;81;1;14,7998790812184;1;8610;58;86
5249693;1;1;1;60;81; ;98; ; ;44;44; ; ;81;1;7,59043141597366;1;4922;21;49
5249693;1;2;1;60;81; ;98; ; ;44;44; ; ;81;1;7,59043141597366;1;4922;21;49
5249723;1;1;1;60;85; ;3000000; ; ;96;96; ; ;85;1;34,7551204727181;2;8424;58;84
5249724;1;1;1;60;85; ; ;400000;1;70;70; ; ;85;1;28,7112956825002;4;4542;84;45
5249724;1;2;1;60;85; ;800000; ; ;50;50; ; ;85;1;28,7112956825002;1;4290;95;42
5249725;1;1;1;60;85; ; ;400000;1;30;30; ; ;85;1;23,6620575422804;5;5630;51;56
5249726;1;2;1;60;85; ;877803; ; ;48;48; ; ;85;1;11,8051572423191;1;4754;44;47
5249726;1;3;1;60;85; ;877803; ; ;60;60; ; ;85;1;11,8051572423191;1;4771;45;47
5249729;1;1;1;60;85; ; ;1000000;1;48;48; ; ;85;1;17,1474973604161;4;4723;41;47
5249730;1;4;1;60;81; ; ;98;1;40;40; ; ;81;1;22,6803564723431;4;8219;39;82
5249732;1;1;1;60;85; ; ;800000;1;48;48; ; ;85;1;23,1366583580259;4;4111;95;41
5249732;1;2;1;60;85; ; ;240000;1;36;36; ; ;85;1;23,1366583580259;4;5619;77;56
5249734;1;1;1;60;85; ;950000; ; ;48;48; ; ;85;1;26,1608050835692;1;4210;03;42
5249735;1;2;1;60;85; ; ;240000;1;20;20; ; ;85;1;23,1543746404479;4;4782;45;47
5250339;1;1;1;60;91; ; ;98;1;40;40; ; ;91;1;5,67023368551714;4;4330;93;43
5250339;1;2;1;60;91; ; ;99;1;48;48; ; ;91;1;5,67023368551714;4;8610;34;86
5250340;1;1;1;60;91; ;99; ; ;50;50; ; ;91;1;6,37239778959632;2;8424;58;84
5250340;1;2;1;60;91; ;99; ; ;40;40; ; ;91;1;6,37239778959632;2;8424;12;84
5250341;1;1;1;60;91; ;99; ; ;40;40; ; ;91;1;5,80914075842998;2;8413;33;84
5250341;1;2;1;60;91; ;99; ; ;72;0;3; ;91;1;5,80914075842998;2;8423;58;84
5250343;1;1;1;60;91; ; ;99;1;38;38; ; ;91;1;6,71367775016319;4;8121;55;81
5250343;1;2;1;60;91; ; ;99;1;40;40; ; ;91;1;6,71367775016319;4;5224;97;52
5250343;2;2;2;60;91; ; ;98;1;48;48; ; ;91;1;6,71367775016319;4;5224;97;52
5250344;1;1;1;60;91; ; ;99;1;48;48; ; ;91;1;6,44896632772043;4;0161;61;01
5250344;1;3;1;60;91; ; ;99;1;48;48; ; ;91;1;6,44896632772043;4;5224;97;52
5250345;1;2;1;60;91; ; ;99;1;48;48; ; ;91;1;7,477125778825;4;8292;97;82
5250345;1;6;1;60;91; ; ;99;1;40;40; ; ;91;1;7,477125778825;4;5224;97;52
5250346;1;2;1;60;91; ; ;98;1;26;26; ; ;91;1;4,07996162707158;4;8121;55;81
5250346;2;1;2;60;91; ; ;99;1;40;40; ; ;91;1;4,07996162707158;4;7210;05;72
5250347;1;1;1;60;91; ; ;99;1;48;48; ; ;91;1;6,12652160991501;4;4111;95;41
5250347;1;2;1;60;91; ;99; ; ;48;48; ; ;91;1;6,12652160991501;1;5611;53;56
5250348;1;2;1;60;91; ;99; ; ;40;40; ; ;91;1;5,67023368551714;2;8424;12;84
5250350;1;1;1;60;91; ;99; ; ;72;72; ; ;91;1;6,51620156128166;2;8423;58;84
5250351;1;1;1;60;91; ; ;0;1;40;40; ; ;91;1;5,86669813994191;4;0145;61;01
5250352;1;1;1;60;91; ; ;650000;1;48;48; ; ;91;1;6,42995517110826;4;5224;97;52
5250352;1;2;1;60;91; ; ;98;1;56;56; ; ;91;1;6,42995517110826;4;4711;41;47
5250353;1;3;1;60;91; ; ;280000;1;56;22;6; ;91;1;6,83894958634184;4;5224;97;52
5250354;1;2;1;60;91; ; ;98;1;48;22;6; ;91;1;5,3716968230964;4;5224;97;52
5250355;1;1;1;60;91; ; ;600000;1;48;32;6; ;91;1;9,51580696136864;4;4111;95;41
5250355;1;3;1;60;91; ; ;870000;1;48;48; ; ;91;1;9,51580696136864;4;5021;32;50
5250355;1;4;1;60;91; ; ;98;1;45;45; ; ;91;1;9,51580696136864;4;5224;97;52
5250355;1;6;1;60;91; ; ;99;1;48;48; ; ;91;1;9,51580696136864;4;5224;97;52
5250357;1;1;1;60;91; ;950000; ; ;40;40; ; ;91;1;5,31429786282951;2;8530;13;85
5250358;1;1;1;60;91; ; ;99;1;40;40; ; ;91;1;4,72799503579304;4;4759;41;47
5250358;1;2;1;60;91; ; ;100000;1;70;70; ; ;91;1;4,72799503579304;4;4711;41;47
5250364;1;2;1;60;91; ; ;1900000;1;40;40; ; ;91;1;5,95784122888781;4;8551;39;85
5250365;1;1;1;60;91; ; ;150000;1;40;40; ; ;91;1;6,48751255262019;4;4923;98;49
5250704;1;2;1;60;95; ;500000; ; ;48;48; ; ;95;1;50,449304106152;8;0141;62;01
5250704;1;3;1;60;95; ;30000; ; ;5;5; ; ;95;1;50,449304106152;1;4111;95;41
5250707;1;1;1;60;95; ; ; ; ;7;7; ; ;95;1;6,58951203058412;6;4711;45;47
5250707;1;2;1;60;95; ; ;50000;1;56;56; ; ;95;1;6,58951203058412;4;4711;41;47
5250707;1;3;1;60;95; ; ;950000;1;60;60; ; ;95;1;6,58951203058412;4;8610;59;86
5250708;1;1;1;60;95; ; ;50000;1;28;28; ; ;95;1;5,79877058691403;4;5619;53;56
5250708;1;2;1;60;95; ; ;400000;1;48;48; ; ;95;1;5,79877058691403;4;7912;44;79
5250709;1;1;1;60;95; ; ;500000;1;40;0;1; ;95;1;5,79877058691403;4;3830;99;38
5250710;1;1;1;60;95; ;300000; ; ;48;48; ; ;95;1;6,58951203058412;1;4761;45;47
5250710;1;3;1;60;95; ;98; ; ;40;40; ; ;95;1;6,58951203058412;1;7990;39;79
5250711;1;1;1;60;95; ; ;99;1;47;47; ; ;95;1;7,50358670592018;5;4719;41;47
5250713;1;1;1;60;95; ;1179000; ; ;48;48; ; ;95;1;5,79877058691403;1;5223;58;52
5250714;1;1;1;60;95; ;1500000; ; ;60;60; ; ;95;1;5,79877058691403;2;8424;58;84
5250715;1;1;1;60;95; ;5261977; ; ;40;40; ; ;95;1;12,6288073336026;2;8414;31;84
5250804;1;2;1;60;94; ; ;400000;1;60;60; ; ;94;1;4,99588014981233;4;4711;41;47
5250805;1;1;1;60;94; ; ;99;1;48;48; ; ;94;1;1,4134671206763;4;7020;21;70
5250805;1;2;1;60;94; ; ;900000;1;48;48; ; ;94;1;1,4134671206763;4;9491;13;94
5250806;1;1;1;60;94; ; ;400000;1;24;24; ; ;94;1;1,24897003745308;4;8121;55;81
5250806;1;4;1;60;94; ; ;600000;1;40;40; ; ;94;1;1,24897003745308;4;5619;53;56
5250807;1;1;1;60;94; ; ;1000000;1;48;48; ; ;94;1;1,24897003745308;4;4771;41;47
5250808;1;6;1;60;94; ; ; ; ;40;40; ; ;94;1;2,63023297917384;6;5619;53;56
5250808;1;7;1;60;94; ; ;350000;1;40;40; ; ;94;1;2,63023297917384;4;5619;53;56
5250809;1;1;1;60;94; ;2000000; ; ;48;48; ; ;94;1;1,24897003745308;1;6412;33;64
5250809;1;6;1;60;94; ;98; ; ;48;48; ; ;94;1;1,24897003745308;1;4631;97;46
5250810;1;1;1;60;94; ; ;1000000;1;48;48; ; ;94;1;2,0750953695052;4;4111;95;41
5250810;1;2;1;60;94; ; ;240000;1;48;48; ; ;94;1;2,0750953695052;4;9601;56;96
5250811;1;2;1;60;94; ; ;600000;1;48;48; ; ;94;1;2,74535838752516;4;4111;95;41
5250811;1;3;1;60;94; ;98; ; ;48;48; ; ;94;1;2,74535838752516;1;4759;97;47
5250811;1;4;1;60;94; ; ;98;1;60;60; ; ;94;1;2,74535838752516;4;0722;71;07
5250812;1;1;1;60;94; ; ;300000;1;48;48; ; ;94;1;2,4039163487468;4;8121;55;81
5250812;1;2;1;60;94; ; ;600000;1;48;48; ; ;94;1;2,4039163487468;4;4111;95;41
5250814;1;1;1;60;94; ; ;400000;1;48;20;6; ;94;1;2,54205918743248;4;4781;41;47
5250814;1;2;1;60;94; ; ;400000;1;48;21;6; ;94;1;2,54205918743248;4;5619;53;56
5250816;1;1;1;60;94; ;5000000; ; ;40;18;1; ;94;1;1,24897003745308;2;8412;31;84
5250817;1;2;1;60;94; ; ;350000;1;56;56; ; ;94;1;1,49943161480253;4;4723;64;47
5250820;1;1;1;60;94; ; ;700000;1;48;48; ; ;94;1;1,55160995936198;4;5619;41;56
5250820;1;2;1;60;94; ; ;300000;1;48;48; ; ;94;1;1,55160995936198;4;4111;95;41
5250820;1;6;1;60;94; ; ;200000;1;48;48; ; ;94;1;1,55160995936198;4;5619;45;56
5250821;1;2;1;60;94; ; ;98;1;60;60; ; ;94;1;3,15960859115403;4;0312;64;03
5250822;1;2;1;60;94; ; ;50000;1;48;48; ; ;94;1;2,20870348615544;4;0311;64;03
5250822;1;3;1;60;94; ; ;300000;1;48;48; ; ;94;1;2,20870348615544;4;0312;64;03
5250822;1;4;1;60;94; ; ;1600000;1;48;48; ; ;94;1;2,20870348615544;4;8412;58;84
5250823;1;1;1;60;94; ;1400000; ; ;48;48; ; ;94;1;2,51044725532602;1;6492;44;64
5250823;1;2;1;60;94; ; ;98;1;60;60; ; ;94;1;2,51044725532602;4;4711;41;47
5250824;1;1;1;60;94; ;98; ; ;40;40; ; ;94;1;2,07496832843751;2;8413;21;84
5250824;1;2;1;60;94; ; ;2000000;1;30;30; ; ;94;1;2,07496832843751;4;8412;12;84
5250825;1;1;1;60;94; ; ;98;1;48;48; ; ;94;1;1,49930457373484;5;4631;41;46
5250825;1;2;1;60;94; ;980000; ; ;48;48; ; ;94;1;1,49930457373484;1;4711;41;47
5250825;1;5;1;60;94; ;98; ; ;48;48; ; ;94;1;1,49930457373484;1;4711;97;47
5250826;1;1;1;60;94; ;1050000; ; ;40;5;6; ;94;1;1,24897003745308;2;8413;55;84
5250826;1;2;1;60;94; ;877000; ; ;40;40; ; ;94;1;1,24897003745308;1;4711;33;47
5250827;1;1;1;60;94; ; ;1050000;1;48;48; ; ;94;1;2,49781303383847;4;8412;58;84
5250829;1;1;1;60;94; ;1600000; ; ;48;48; ; ;94;1;2,64610318956423;1;8610;59;86
5250830;1;1;1;60;94; ;1000000; ; ;45;45; ; ;94;1;3,14697436966648;1;8551;58;85
5250831;1;1;1;60;94; ; ;98;1;60;60; ; ;94;1;1,84059246597732;4;0312;64;03
5250832;1;1;1;60;94; ;500000; ; ;40;40; ; ;94;1;1,24897003745308;3;9700;54;97
5250832;1;2;1;60;94; ; ;1700000;1;40;40; ; ;94;1;1,24897003745308;4;8413;59;84
5250833;1;1;1;60;94; ; ;1500000;1;40;40; ; ;94;1;1,24897003745308;4;8412;18;84
5250833;1;2;1;60;94; ;1530000; ; ;48;48; ; ;94;1;1,24897003745308;1;6424;44;64
5250835;1;1;1;60;94; ; ;900000;1;40;40; ; ;94;1;1,24897003745308;4;4711;41;47
5251068;1;1;1;60;81; ; ;400000;1;70;70; ; ;81;1;14,7998790812184;4;4921;98;49
5251083;1;2;1;60;81; ; ;200000;1;56;55;6; ;81;1;23,0543539388661;4;5021;98;50
5251085;1;1;1;60;81; ; ;50000;1;56;56; ; ;81;1;7,59043141597366;4;4723;41;47
5251086;1;2;1;60;81; ; ;98;1;50;50; ; ;81;1;30,3617256638947;4;5224;97;52
5251088;1;1;1;60;81; ;500000; ; ;50;50; ; ;81;1;7,59043141597366;1;5619;45;56
5251114;1;1;1;60;95; ; ;350000;1;12;12; ; ;95;1;5,79877058691403;4;3830;99;38
5251114;1;2;1;60;95; ;200000; ; ;42;42; ; ;95;1;5,79877058691403;3;9700;54;97
5251115;1;1;1;60;95; ;1040000; ; ;66;66; ; ;95;1;5,79877058691403;1;4111;95;41
5251141;1;1;1;60;81; ;890000; ; ;48;48; ; ;81;1;7,59043141597366;1;6920;39;69
5251141;1;2;1;60;81; ; ;400000;1;60;60; ; ;81;1;7,59043141597366;4;5224;97;52
5251144;1;1;1;60;81; ; ;600000;1;25;25; ; ;81;1;15,7093663231617;4;1410;79;14
5251154;1;1;1;60;86; ;980000; ; ;40;40; ; ;86;1;10,204538859597;2;8414;87;84
5251354;1;1;1;60;86; ; ;800000;1;48;48; ; ;86;1;8,4354646551093;4;4520;84;45
5251354;1;2;1;60;86; ; ;400000;1;40;40; ; ;86;1;8,4354646551093;4;4724;41;47
5251355;1;1;1;60;86; ;1200000; ; ;40;40; ; ;86;1;7,55355767649758;1;8415;58;84
5251358;1;1;1;60;86; ;1400000; ; ;40;40; ; ;86;1;6,66639045062157;2;8412;97;84
5251359;1;1;1;60;86; ; ;877000;1;40;40; ; ;86;1;7,8904828655102;4;5613;45;56
5251359;1;2;1;60;86; ; ; ; ;24;24; ; ;86;1;7,8904828655102;6;5613;45;56
5251359;1;3;1;60;86; ; ; ; ;24;24; ; ;86;1;7,8904828655102;6;5613;45;56
5251360;1;1;1;60;86; ; ;800000;1;40;40; ; ;86;1;12,3157985003617;4;5619;53;56
5251360;1;2;1;60;86; ; ;98;1;40;40; ; ;86;1;12,3157985003617;4;5619;53;56
5251360;1;5;1;60;86; ;600000; ; ;60;60; ; ;86;1;12,3157985003617;1;5611;53;56
5251467;1;1;1;60;85; ; ;2266000;1;50;50; ; ;85;1;11,8051572423191;4;8551;13;85
5251467;1;2;1;60;85; ;3900000; ; ;48;48; ; ;85;1;11,8051572423191;2;8424;11;84
5251468;1;1;1;60;85; ;300000; ; ;24;24; ; ;85;1;21,1085788130939;3;9700;55;97
5251470;1;1;1;60;85; ; ;9100000;1;70;70; ; ;85;1;17,168134377804;4;8413;06;84
5251473;1;1;1;60;85; ; ;0;1;24;24; ; ;85;1;23,2696433047591;4;7729;21;77
5251473;1;2;1;60;85; ; ;450000;1;45;45; ; ;85;1;23,2696433047591;4;5619;53;56
5251475;1;1;1;60;85; ; ;650000;1;45;45; ; ;85;1;22,538742877439;4;2511;87;25
5251475;1;2;1;60;85; ; ;300000;1;28;28; ; ;85;1;22,538742877439;4;5611;53;56
5251476;1;1;1;60;95; ; ;500000;1;56;56; ; ;95;1;5,79877058691403;4;0141;61;01
5251477;1;2;1;60;85; ; ;800000;1;12;0;6; ;85;1;18,3787608864338;4;6920;11;69
5251478;1;1;1;60;85; ;900000; ; ;48;48; ; ;85;1;27,8155214920728;1;4111;95;41
5251480;1;1;1;60;85; ;3600000; ; ;40;56; ; ;85;1;11,8051572423191;2;8530;13;85
5251506;1;1;1;60;81; ;630000; ; ;56;42;6; ;81;1;7,59043141597366;1;4773;45;47
5251507;1;1;1;60;81; ;200000; ; ;25;25; ; ;81;1;7,59043141597366;1;5619;53;56
5251507;1;3;1;60;81; ; ;250000;1;24;24; ; ;81;1;7,59043141597366;4;8121;55;81
5251507;1;4;1;60;81; ;900000; ; ;84;84; ; ;81;1;7,59043141597366;1;9602;57;96
5251507;1;5;1;60;81; ; ;98;1;70;70; ; ;81;1;7,59043141597366;4;4781;45;47
5251631;1;3;1;60;81; ; ;98;1;20;20; ; ;81;1;11,2116430979785;4;8544;30;85
5251631;1;6;1;60;81; ; ;99;1;36;36; ; ;81;1;11,2116430979785;4;7010;19;70
5251632;1;2;1;60;81; ;99; ; ;48;48; ; ;81;1;16,7758841782703;1;9900;19;99
5251923;1;2;1;60;97; ; ;400000;1;35;35; ; ;97;1;4,6675500584342;4;0113;61;01
