DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;DPTO;AREA;INI;FEX_C
5299627;1;4;1;80;91;91;1;5,24706262926828
5299631;1;2;1;80;94;94;1;1,24897003745308
5299631;1;3;1;80;94;94;1;1,24897003745308
5299634;1;3;1;80;94;94;1;1,24897003745308
5299640;1;3;1;80;94;94;1;1,75462797185109
5299642;1;2;1;80;94;94;1;1,24897003745308
5299645;1;4;1;80;94;94;1;1,36352223962428
5299645;1;5;1;80;94;94;1;1,36352223962428
5299647;1;1;1;80;94;94;1;1,88039067118461
5299648;1;3;1;80;94;94;1;1,24897003745308
5299648;1;4;1;80;94;94;1;1,24897003745308
5299655;1;4;1;80;99;99;1;7,58198009427809
5299655;1;7;1;80;99;99;1;7,58198009427809
5299655;1;9;1;80;99;99;1;7,58198009427809
5299655;1;13;1;80;99;99;1;7,58198009427809
5299655;1;20;1;80;99;99;1;7,58198009427809
5299669;1;3;1;80;97;97;1;3,78570699760434
5299669;1;4;1;80;97;97;1;3,78570699760434
5299669;1;5;1;80;97;97;1;3,78570699760434
5299669;1;7;1;80;97;97;1;3,78570699760434
5299779;1;3;1;80;81;81;1;30,3617256638947
5299781;1;2;1;80;86;86;1;6,06474265569689
5299802;1;1;1;80;95;95;1;5,79877058691403
5299802;1;2;1;80;95;95;1;5,79877058691403
5299812;1;1;1;80;81;81;1;9,62325058580604
5299813;1;1;1;80;81;81;1;30,3617256638947
5299814;1;1;1;80;81;81;1;7,59043141597366
5299814;1;2;1;80;81;81;1;7,59043141597366
5299949;1;1;1;80;81;81;1;7,59043141597366
5299949;1;2;1;80;81;81;1;7,59043141597366
5299949;1;6;1;80;81;81;1;7,59043141597366
5299949;1;8;1;80;81;81;1;7,59043141597366
5299949;1;9;1;80;81;81;1;7,59043141597366
5299949;2;2;2;80;81;81;1;7,59043141597366
5299949;2;3;2;80;81;81;1;7,59043141597366
5299968;1;2;1;80;85;85;1;19,5323124343177
5299968;1;5;1;80;85;85;1;19,5323124343177
5299968;1;6;1;80;85;85;1;19,5323124343177
5300187;1;1;1;80;99;99;1;1,89549502356952
5300225;1;1;1;80;81;81;1;7,59043141597366
5300226;1;1;1;80;81;81;1;7,59043141597366
5300226;1;2;1;80;81;81;1;7,59043141597366
5300298;1;2;1;80;81;81;1;30,3617256638947
5300298;1;4;1;80;81;81;1;30,3617256638947
5300299;1;4;1;80;81;81;1;7,59043141597366
5300300;1;1;1;80;81;81;1;7,59043141597366
5300622;1;2;1;80;81;81;1;30,3617256638947
5300623;1;4;1;80;81;81;1;7,59043141597366
5300623;1;5;1;80;81;81;1;7,59043141597366
5300624;1;1;1;80;81;81;1;7,59043141597366
5300624;1;6;1;80;81;81;1;7,59043141597366
5300626;1;2;1;80;81;81;1;11,6726249706234
5300626;1;3;1;80;81;81;1;11,6726249706234
5300733;1;2;1;80;85;85;1;32,9888827649649
5300733;1;4;1;80;85;85;1;32,9888827649649
5300733;1;5;1;80;85;85;1;32,9888827649649
5300734;1;1;1;80;85;85;1;19,718624976735
5300734;1;3;1;80;85;85;1;19,718624976735
5300735;1;2;1;80;85;85;1;47,3181388240498
5300736;1;1;1;80;85;85;1;23,6590694120249
5300737;1;1;1;80;85;85;1;53,3132760821705
5300737;1;2;1;80;85;85;1;53,3132760821705
5300738;1;2;1;80;85;85;1;27,2205267464519
5300740;1;3;1;80;85;85;1;25,7713789763034
5300742;1;3;1;80;85;85;1;17,6403421876767
5300742;1;4;1;80;85;85;1;17,6403421876767
5300745;1;3;1;80;86;86;1;7,95513273077118
5300747;1;1;1;80;86;86;1;6,92928229549481
5300749;1;3;1;80;86;86;1;8,2920579197838
5300749;1;4;1;80;86;86;1;8,2920579197838
5300750;1;1;1;80;86;86;1;4,89548548509502
5300778;1;1;1;80;86;86;1;6,85017359835403
5300778;1;2;1;80;86;86;1;6,85017359835403
5300779;1;2;1;80;86;86;1;9,65955706999793
5300779;1;3;1;80;86;86;1;9,65955706999793
5300785;1;1;1;80;81;81;1;7,59043141597366
5300786;1;1;1;80;81;81;1;7,59043141597366
5300787;1;3;1;80;81;81;1;7,59043141597366
5300787;1;4;1;80;81;81;1;7,59043141597366
5301663;1;2;1;80;86;86;1;8,82456208483485
5301666;1;1;1;80;86;86;1;9,10176231529496
5301995;1;5;1;80;97;97;1;3,9462494095539
5301995;1;6;1;80;97;97;1;3,9462494095539
5301995;1;9;1;80;97;97;1;3,9462494095539
5301999;1;3;1;80;97;97;1;1,58966084554411
5301999;1;4;1;80;97;97;1;1,58966084554411
5302002;1;5;1;80;97;97;1;3,11971386608324
5302003;1;4;1;80;97;97;1;5,68263133947496
5302005;1;1;1;80;97;97;1;1,58966084554411
5302005;1;2;1;80;97;97;1;1,58966084554411
5302005;1;4;1;80;97;97;1;1,58966084554411
5302006;1;1;1;80;97;97;1;3,66074408971943
5302007;1;2;1;80;97;97;1;6,35864338217645
5302007;1;4;1;80;97;97;1;6,35864338217645
5302007;1;6;1;80;97;97;1;6,35864338217645
5302007;1;9;1;80;97;97;1;6,35864338217645
5302007;1;11;1;80;97;97;1;6,35864338217645
5302008;1;1;1;80;97;97;1;1,58966084554411
5302008;1;2;1;80;97;97;1;1,58966084554411
5302008;1;3;1;80;97;97;1;1,58966084554411
5302009;1;1;1;80;97;97;1;5,23723270523697
5302009;1;2;1;80;97;97;1;5,23723270523697
5302010;1;4;1;80;97;97;1;1,58966084554411
5302010;1;5;1;80;97;97;1;1,58966084554411
5302011;1;1;1;80;97;97;1;1,58966084554411
5302011;1;7;1;80;97;97;1;1,58966084554411
5302012;1;1;1;80;97;97;1;1,58966084554411
5302012;1;2;1;80;97;97;1;1,58966084554411
5302012;1;3;1;80;97;97;1;1,58966084554411
5302012;1;4;1;80;97;97;1;1,58966084554411
5302046;1;5;1;80;97;97;1;1,58966084554411
5302046;1;6;1;80;97;97;1;1,58966084554411
5302046;1;7;1;80;97;97;1;1,58966084554411
5302047;1;2;1;80;97;97;1;1,58966084554411
5302047;1;3;1;80;97;97;1;1,58966084554411
5302049;1;3;1;80;97;97;1;1,58966084554411
5302050;1;1;1;80;97;97;1;1,58966084554411
5302051;1;2;1;80;86;86;1;10,9482993501475
5302051;1;3;1;80;86;86;1;10,9482993501475
5302051;1;4;1;80;86;86;1;10,9482993501475
5302052;1;2;1;80;86;86;1;11,6615090037818
5302053;1;1;1;80;86;86;1;6,66639045062157
5302058;1;3;1;80;86;86;1;7,8904828655102
5302061;1;2;1;80;86;86;1;5,05170518552439
5302061;1;3;1;80;86;86;1;5,05170518552439
5302061;1;5;1;80;86;86;1;5,05170518552439
5302062;1;2;1;80;86;86;1;10,8836494848866
5302062;1;3;1;80;86;86;1;10,8836494848866
5302062;1;5;1;80;86;86;1;10,8836494848866
5302063;1;2;1;80;86;86;1;8,82456208483485
5302528;1;1;1;80;99;99;1;3,03047470799685
5302528;1;2;1;80;99;99;1;3,03047470799685
5302528;1;3;1;80;99;99;1;3,03047470799685
5302528;1;4;1;80;99;99;1;3,03047470799685
5302529;1;4;1;80;99;99;1;2,0187808122052
5302536;1;3;1;80;99;99;1;4,16454846998202
5302536;1;4;1;80;99;99;1;4,16454846998202
5302536;1;5;1;80;99;99;1;4,16454846998202
5302537;1;1;1;80;99;99;1;4,18844378362609
5302537;1;2;1;80;99;99;1;4,18844378362609
5302601;1;4;1;80;85;85;1;22,7132054755399
5302606;1;3;1;80;85;85;1;29,7710173453829
5302608;1;2;1;80;85;85;1;28,5249831400829
5302609;1;1;1;80;85;85;1;34,4337786103815
5302609;1;2;1;80;85;85;1;34,4337786103815
5302609;1;4;1;80;85;85;1;34,4337786103815
5302611;1;2;1;80;85;85;1;40,6272394447118
5302611;1;4;1;80;85;85;1;40,6272394447118
5302612;1;3;1;80;85;85;1;26,2154688761773
5302686;1;1;1;80;91;91;1;6,10164500057315
5302687;1;3;1;80;91;91;1;5,14987817374197
5302687;1;5;1;80;91;91;1;5,14987817374197
5302687;1;9;1;80;91;91;1;5,14987817374197
5302687;1;12;1;80;91;91;1;5,14987817374197
5302688;1;3;1;80;91;91;1;4,50618513274145
5302688;1;4;1;80;91;91;1;4,50618513274145
5302688;1;5;1;80;91;91;1;4,50618513274145
5302688;1;7;1;80;91;91;1;4,50618513274145
5302689;1;2;1;80;91;91;1;6,15430568331258
5302690;1;1;1;80;91;91;1;3,15433824313352
5302690;1;3;1;80;91;91;1;3,15433824313352
5302690;1;4;1;80;91;91;1;3,15433824313352
5302691;1;1;1;80;91;91;1;4,72799503579304
5302692;1;3;1;80;91;91;1;6,42995517110826
5302693;1;3;1;80;91;91;1;7,04394253543108
5302693;1;4;1;80;91;91;1;7,04394253543108
5302693;1;5;1;80;91;91;1;7,04394253543108
5302693;1;11;1;80;91;91;1;7,04394253543108
5302693;1;13;1;80;91;91;1;7,04394253543108
5302693;1;14;1;80;91;91;1;7,04394253543108
5302694;1;1;1;80;91;91;1;5,1932230445242
5302698;1;3;1;80;91;91;1;7,30479141972325
5302698;1;4;1;80;91;91;1;7,30479141972325
5302703;1;1;1;80;91;91;1;5,22805147265611
5302704;1;1;1;80;91;91;1;5,75648007569054
5302704;1;2;1;80;91;91;1;5,75648007569054
5302706;1;1;1;80;91;91;1;5,751424955673
5302707;1;1;1;80;91;91;1;4,51603015233863
5302708;1;3;1;80;91;91;1;7,34451654662766
5302708;1;5;1;80;91;91;1;7,34451654662766
5302709;1;2;1;80;91;91;1;6,23349071668349
5302714;1;2;1;80;91;91;1;4,31136130882114
5302714;1;3;1;80;91;91;1;4,31136130882114
5302714;1;7;1;80;91;91;1;4,31136130882114
5302714;1;10;1;80;91;91;1;4,31136130882114
5303049;1;1;1;80;81;81;1;15,9017203464019
5303049;1;2;1;80;81;81;1;15,9017203464019
5303054;1;3;1;80;81;81;1;30,3617256638947
5303054;1;5;1;80;81;81;1;30,3617256638947
5303200;1;1;1;80;95;95;1;5,79877058691403
5303204;1;2;1;80;95;95;1;5,79877058691403
5303654;1;2;1;80;81;81;1;7,59043141597366
5303778;1;3;1;80;94;94;1;4,49931816985143
5303778;1;4;1;80;94;94;1;4,49931816985143
5303779;1;2;1;80;94;94;1;1,24897003745308
5303780;1;2;1;80;94;94;1;4,99588014981233
5303782;1;5;1;80;94;94;1;2,87943814068472
5303782;1;6;1;80;94;94;1;2,87943814068472
5303783;1;1;1;80;94;94;1;3,58673393645505
5303784;1;4;1;80;94;94;1;3,67364926248278
5303784;1;6;1;80;94;94;1;3,67364926248278
5303785;1;3;1;80;94;94;1;4,23136055024762
5303785;1;7;1;80;94;94;1;4,23136055024762
5303786;1;2;1;80;94;94;1;1,24897003745308
5303786;1;3;1;80;94;94;1;1,24897003745308
5303786;1;4;1;80;94;94;1;1,24897003745308
5303786;1;10;1;80;94;94;1;1,24897003745308
5303786;1;11;1;80;94;94;1;1,24897003745308
5303788;1;3;1;80;94;94;1;2,07085499702412
5303788;1;4;1;80;94;94;1;2,07085499702412
5303788;1;5;1;80;94;94;1;2,07085499702412
5303788;1;6;1;80;94;94;1;2,07085499702412
5303788;1;7;1;80;94;94;1;2,07085499702412
5303788;1;8;1;80;94;94;1;2,07085499702412
5303791;1;2;1;80;94;94;1;3,065417556508
5303792;1;2;1;80;94;94;1;1,84059246597732
5303793;1;3;1;80;94;94;1;2,18736591215675
5303796;1;3;1;80;94;94;1;3,26626653880094
5303797;1;2;1;80;94;94;1;1,49943161480253
5303797;1;3;1;80;94;94;1;1,49943161480253
5303798;1;1;1;80;94;94;1;1,88039067118461
5303800;1;5;1;80;94;94;1;2,17930668012361
5303801;1;3;1;80;94;94;1;1,49943161480253
5303802;1;2;1;80;94;94;1;3,30332375742538
5303803;1;2;1;80;94;94;1;1,24897003745308
5303803;1;5;1;80;94;94;1;1,24897003745308
5303804;1;3;1;80;94;94;1;4,08465973755129
5303804;1;4;1;80;94;94;1;4,08465973755129
5303804;1;5;1;80;94;94;1;4,08465973755129
5304217;1;1;1;80;81;81;1;16,5354697975218
5304217;1;3;1;80;81;81;1;16,5354697975218
5304217;1;4;1;80;81;81;1;16,5354697975218
5304217;1;5;1;80;81;81;1;16,5354697975218
5304229;1;3;1;80;81;81;1;7,59043141597366
5304229;1;4;1;80;81;81;1;7,59043141597366
5304743;1;3;1;80;95;95;1;5,79877058691403
5304743;1;4;1;80;95;95;1;5,79877058691403
5304913;1;1;1;80;86;86;1;6,66639045062157
5305002;1;1;1;80;94;94;1;1,75633493365495
5305002;1;3;1;80;94;94;1;1,75633493365495
5305002;1;6;1;80;94;94;1;1,75633493365495
5305002;1;10;1;80;94;94;1;1,75633493365495
5305181;1;2;1;80;97;97;1;1,58966084554411
5305184;1;1;1;80;97;97;1;1,58966084554411
5305185;1;1;1;80;97;97;1;2,9728014506217
5305187;1;2;1;80;97;97;1;1,60723114054178
5305187;1;5;1;80;97;97;1;1,60723114054178
5305188;1;3;1;80;97;97;1;1,58966084554411
5305191;1;2;1;80;97;97;1;4,43097651528159
5305204;1;1;1;80;97;97;1;5,74725396847206
5305204;1;2;1;80;97;97;1;5,74725396847206
5305208;1;2;1;80;97;97;1;1,58966084554411
5305209;1;2;1;80;97;97;1;2,4913790519905
5305212;1;1;1;80;85;85;1;22,538742877439
5305215;1;4;1;80;85;85;1;23,3924302405073
5305216;1;3;1;80;85;85;1;22,9828327773129
5305217;1;3;1;80;85;85;1;19,718624976735
5305218;1;1;1;80;85;85;1;21,1085788130939
5305219;1;1;1;80;85;85;1;21,1085788130939
5305220;1;1;1;80;85;85;1;19,718624976735
5305220;1;2;1;80;85;85;1;19,718624976735
5305220;1;3;1;80;85;85;1;19,718624976735
5305221;1;2;1;80;85;85;1;19,5470831136001
5305552;1;1;1;80;94;94;1;3,065417556508
5305682;1;2;1;80;81;81;1;9,24226683507712
5305683;1;3;1;80;81;81;1;7,59043141597366
5305684;1;1;1;80;81;81;1;14,7998790812184
5305775;1;2;1;80;95;95;1;5,79877058691403
5306090;1;3;1;80;85;85;1;23,3924302405073
5306097;1;3;1;80;85;85;1;20,1627148766089
5306098;1;2;1;80;85;85;1;21,6534838126572
5306099;1;2;1;80;85;85;1;22,538742877439
5306103;1;3;1;80;85;85;1;30,4989970377371
5306103;1;5;1;80;85;85;1;30,4989970377371
5306104;1;1;1;80;85;85;1;26,3870107393122
5306104;1;2;1;80;85;85;1;26,3870107393122
5306104;1;3;1;80;85;85;1;26,3870107393122
5306104;1;4;1;80;85;85;1;26,3870107393122
5306109;1;2;1;80;85;85;1;30,2121865102909
5306244;1;2;1;80;94;94;1;4,99588014981233
5306244;1;3;1;80;94;94;1;4,99588014981233
5306245;1;2;1;80;94;94;1;3,26626653880094
5306245;1;3;1;80;94;94;1;3,26626653880094
5306246;1;3;1;80;94;94;1;2,7449501588539
5306247;1;6;1;80;94;94;1;2,82393329391619
5306247;1;7;1;80;94;94;1;2,82393329391619
5306247;1;8;1;80;94;94;1;2,82393329391619
5306249;1;1;1;80;94;94;1;3,81695620008287
5306250;1;1;1;80;94;94;1;1,24897003745308
5306250;1;2;1;80;94;94;1;1,24897003745308
5306250;1;3;1;80;94;94;1;1,24897003745308
5306253;1;1;1;80;94;94;1;1,65565396149373
5306253;1;2;1;80;94;94;1;1,65565396149373
5306253;1;3;1;80;94;94;1;1,65565396149373
5306254;1;1;1;80;94;94;1;2,31300157042258
5306254;1;2;1;80;94;94;1;2,31300157042258
5306255;1;2;1;80;94;94;1;2,48975380180533
5306255;1;3;1;80;94;94;1;2,48975380180533
5306256;1;5;1;80;94;94;1;2,16928640415123
5306259;1;2;1;80;94;94;1;3,66829074961353
5306263;1;1;1;80;94;94;1;1,84059246597732
5306296;1;3;1;80;86;86;1;10,0486544997235
5306412;1;1;1;80;99;99;1;2,90812341227008
5306413;1;1;1;80;99;99;1;2,74524685632896
5306415;1;1;1;80;99;99;1;1,89549502356952
5306421;1;3;1;80;99;99;1;2,75863741413144
5306421;1;5;1;80;99;99;1;2,75863741413144
5306423;1;2;1;80;99;99;1;3,30321148063277
5306423;1;3;1;80;99;99;1;3,30321148063277
5306425;1;1;1;80;99;99;1;5,12549038123915
5306427;1;1;1;80;99;99;1;3,87932061831413
5306428;1;3;1;80;99;99;1;5,03400192772213
5306428;1;4;1;80;99;99;1;5,03400192772213
5306428;1;7;1;80;99;99;1;5,03400192772213
5306429;1;1;1;80;99;99;1;3,13720561281648
5306429;1;2;1;80;99;99;1;3,13720561281648
5306429;1;5;1;80;99;99;1;3,13720561281648
5306429;1;6;1;80;99;99;1;3,13720561281648
5306621;1;2;1;80;81;81;1;23,0543539388661
5306621;1;3;1;80;81;81;1;23,0543539388661
5306621;1;4;1;80;81;81;1;23,0543539388661
5306623;1;2;1;80;81;81;1;7,59043141597366
5306842;1;1;1;80;86;86;1;8,48763689582223
5306844;1;3;1;80;86;86;1;7,8904828655102
5307006;1;1;1;80;86;86;1;6,73104031588255
5307006;1;2;1;80;86;86;1;6,73104031588255
5307008;1;3;1;80;86;86;1;8,27774953419693
5307008;1;5;1;80;86;86;1;8,27774953419693
5307009;1;2;1;80;86;86;1;9,22613713910844
5307009;1;3;1;80;86;86;1;9,22613713910844
5307010;1;2;1;80;86;86;1;9,22613713910844
5307010;1;3;1;80;86;86;1;9,22613713910844
5307013;1;2;1;80;86;86;1;13,1409053532614
5307014;1;2;1;80;86;86;1;6,85017359835403
5307016;1;1;1;80;86;86;1;10,0611321242715
5307016;1;3;1;80;86;86;1;10,0611321242715
5307016;1;5;1;80;86;86;1;10,0611321242715
5307017;1;2;1;80;86;86;1;4,38241856314117
5307018;1;1;1;80;86;86;1;6,32946526160895
5307438;1;4;1;80;97;97;1;1,58966084554411
5307441;1;3;1;80;97;97;1;1,58966084554411
5307445;1;2;1;80;97;97;1;3,36246933099379
5307445;1;5;1;80;97;97;1;3,36246933099379
5307447;1;3;1;80;97;97;1;1,58966084554411
5307447;1;5;1;80;97;97;1;1,58966084554411
5307447;1;6;1;80;97;97;1;1,58966084554411
5307448;1;3;1;80;97;97;1;1,58966084554411
5307451;1;2;1;80;97;97;1;1,58966084554411
5307451;1;3;1;80;97;97;1;1,58966084554411
5307735;1;3;1;80;86;86;1;9,22613713910844
5307842;1;1;1;80;86;86;1;5,97581933758189
5307842;1;2;1;80;86;86;1;5,97581933758189
5307842;1;4;1;80;86;86;1;5,97581933758189
5307950;1;1;1;80;85;85;1;26,6536499108298
5307957;1;1;1;80;85;85;1;21,1085788130939
5307972;1;3;1;80;85;85;1;22,7132054755399
5307972;1;4;1;80;85;85;1;22,7132054755399
5308312;1;2;1;80;91;91;1;4,98201687172975
5308312;1;3;1;80;91;91;1;4,98201687172975
5308312;1;4;1;80;91;91;1;4,98201687172975
5308315;1;2;1;80;91;91;1;4,25279219285244
5308319;1;2;1;80;91;91;1;5,55496050124822
5308323;1;5;1;80;91;91;1;6,86245078561717
5308331;1;2;1;80;91;91;1;3,69385458646308
5308348;1;2;1;80;91;91;1;5,90028384737588
5308349;1;1;1;80;91;91;1;5,67023368551714
5308350;1;1;1;80;91;91;1;6,48751255262019
5308350;1;3;1;80;91;91;1;6,48751255262019
5308351;1;2;1;80;91;91;1;4,75088241041811
5308353;1;2;1;80;91;91;1;4,54952125722084
5308565;1;3;1;80;81;81;1;7,59043141597366
5308624;1;4;1;80;95;95;1;5,79877058691403
5308624;1;5;1;80;95;95;1;5,79877058691403
5308627;1;1;1;80;95;95;1;5,79877058691403
5308627;1;2;1;80;95;95;1;5,79877058691403
5308655;1;1;1;80;95;95;1;5,79877058691403
5308657;1;2;1;80;95;95;1;50,449304106152
5308658;1;4;1;80;95;95;1;5,79877058691403
5308665;1;1;1;80;95;95;1;12,6288073336026
5308700;1;1;1;80;95;95;1;5,79877058691403
5308700;1;8;1;80;95;95;1;5,79877058691403
5308713;1;2;1;80;95;95;1;12,6712833912786
5309120;1;2;1;80;86;86;1;6,25035656446817
5309122;1;1;1;80;94;94;1;2,72753296165502
5309122;1;2;1;80;94;94;1;2,72753296165502
5309124;1;1;1;80;94;94;1;1,84071950704501
5309125;1;4;1;80;94;94;1;2,16941344521892
5309128;1;2;1;80;94;94;1;2,82663401308007
5309129;1;2;1;80;94;94;1;1,24897003745308
5309132;1;1;1;80;94;94;1;1,88039067118461
5309133;1;2;1;80;94;94;1;1,75475501291879
5309134;1;1;1;80;94;94;1;1,24897003745308
5309135;1;2;1;80;94;94;1;4,57264844249011
5309135;1;3;1;80;94;94;1;4,57264844249011
5311752;1;1;1;80;99;99;1;4,72236735528879
5311753;1;1;1;80;99;99;1;12,7365214728427
5311754;1;2;1;80;99;99;1;5,19974231052376
5311814;1;1;1;80;81;81;1;9,62325058580604
5311815;1;1;1;80;81;81;1;9,62325058580604
5311842;1;2;1;80;99;99;1;3,1394640163879
5311844;1;3;1;80;99;99;1;1,89549502356952
5311844;1;4;1;80;99;99;1;1,89549502356952
5311956;1;3;1;80;81;81;1;7,59043141597366
5311957;1;2;1;80;81;81;1;7,59043141597366
5311957;1;3;1;80;81;81;1;7,59043141597366
5311957;1;4;1;80;81;81;1;7,59043141597366
5311959;1;1;1;80;81;81;1;7,59043141597366
5312500;1;2;1;80;81;81;1;25,4060613433477
5312501;1;3;1;80;81;81;1;7,59043141597366
5312503;1;2;1;80;81;81;1;7,59043141597366
5312503;1;3;1;80;81;81;1;7,59043141597366
5312505;1;1;1;80;81;81;1;7,97704368039444
5312505;1;2;1;80;81;81;1;7,97704368039444
5312508;1;2;1;80;81;81;1;30,3617256638947
5312508;1;7;1;80;81;81;1;30,3617256638947
5312816;1;1;1;80;85;85;1;24,6480643114621
5312816;1;3;1;80;85;85;1;24,6480643114621
5312816;1;4;1;80;85;85;1;24,6480643114621
5312817;1;3;1;80;85;85;1;22,7132054755399
5312817;1;4;1;80;85;85;1;22,7132054755399
5312818;1;2;1;80;85;85;1;23,3082002211608
5312818;1;3;1;80;85;85;1;23,3082002211608
5312818;1;4;1;80;85;85;1;23,3082002211608
5312823;1;2;1;80;85;85;1;28,6474529611707
5312823;1;7;1;80;85;85;1;28,6474529611707
5312824;1;3;1;80;85;85;1;25,2636960744709
5312824;1;4;1;80;85;85;1;25,2636960744709
5312826;1;2;1;80;85;85;1;22,9828327773129
5312861;1;2;1;80;85;85;1;25,7077859743448
5312861;1;3;1;80;85;85;1;25,7077859743448
5312861;1;4;1;80;85;85;1;25,7077859743448
5312861;1;5;1;80;85;85;1;25,7077859743448
5312862;1;4;1;80;85;85;1;28,1384777677831
5312862;1;6;1;80;85;85;1;28,1384777677831
5312863;1;3;1;80;85;85;1;23,3924302405073
5312868;1;2;1;80;85;85;1;23,1543746404479
5312868;1;3;1;80;85;85;1;23,1543746404479
5312881;1;3;1;80;95;95;1;5,79877058691403
5312882;1;7;1;80;95;95;1;48,4817467246982
5312959;1;1;1;80;86;86;1;7,19724874889669
5312959;1;2;1;80;86;86;1;7,19724874889669
5312959;1;3;1;80;86;86;1;7,19724874889669
5312959;1;4;1;80;86;86;1;7,19724874889669
5312961;1;2;1;80;86;86;1;12,1595787999323
5313189;1;3;1;80;86;86;1;5,15330197696686
5313189;1;4;1;80;86;86;1;5,15330197696686
5313189;1;5;1;80;86;86;1;5,15330197696686
5313190;1;1;1;80;86;86;1;4,89548548509502
5313190;1;2;1;80;86;86;1;4,89548548509502
5313191;1;3;1;80;86;86;1;9,22613713910844
5313192;1;1;1;80;86;86;1;8,68572842914156
5313193;1;1;1;80;86;86;1;8,68572842914156
5314008;1;2;1;80;99;99;1;1,89549502356952
5314009;1;1;1;80;99;99;1;1,96635975400897
5314010;1;2;1;80;99;99;1;1,89549502356952
5314010;1;3;1;80;99;99;1;1,89549502356952
5314011;1;2;1;80;99;99;1;3,44858718169985
5314019;1;1;1;80;99;99;1;4,94502016738608
5314021;1;3;1;80;99;99;1;12,4725511863135
5314021;1;5;1;80;99;99;1;12,4725511863135
5314021;1;6;1;80;99;99;1;12,4725511863135
5314022;1;1;1;80;99;99;1;2,86672724375197
5314023;1;2;1;80;99;99;1;9,84016520749779
5314880;1;1;1;80;97;97;1;3,66074408971943
5314894;1;2;1;80;97;97;1;6,35864338217645
5314896;1;2;1;80;97;97;1;1,58966084554411
5314897;1;2;1;80;97;97;1;2,4913790519905
5314899;1;2;1;80;97;97;1;1,58966084554411
5314899;1;3;1;80;97;97;1;1,58966084554411
5314899;1;4;1;80;97;97;1;1,58966084554411
5314900;1;1;1;80;97;97;1;6,35864338217645
5314901;1;2;1;80;97;97;1;4,60915354995766
5314902;1;1;1;80;97;97;1;1,58966084554411
5314902;1;2;1;80;97;97;1;1,58966084554411
5314902;1;4;1;80;97;97;1;1,58966084554411
5314903;1;2;1;80;97;97;1;6,28383426430568
5314903;1;3;1;80;97;97;1;6,28383426430568
5314946;1;2;1;80;97;97;1;2,4913790519905
5314947;1;1;1;80;97;97;1;6,35864338217645
5314947;1;2;1;80;97;97;1;6,35864338217645
5314947;1;3;1;80;97;97;1;6,35864338217645
5314947;1;6;1;80;97;97;1;6,35864338217645
5314947;1;7;1;80;97;97;1;6,35864338217645
5314949;1;1;1;80;97;97;1;5,26583156984086
5314951;1;2;1;80;97;97;1;4,43097651528159
5314955;1;1;1;80;97;97;1;3,66074408971943
5315170;1;2;1;80;85;85;1;22,0525661502061
5315170;1;3;1;80;85;85;1;22,0525661502061
5315170;1;4;1;80;85;85;1;22,0525661502061
5315171;1;1;1;80;85;85;1;26,6566380410853
5315171;1;2;1;80;85;85;1;26,6566380410853
5315172;1;2;1;80;85;85;1;30,2639295679331
5315172;1;3;1;80;85;85;1;30,2639295679331
5315174;1;3;1;80;85;85;1;24,3133019968044
5315174;1;5;1;80;85;85;1;24,3133019968044
5315175;1;3;1;80;85;85;1;17,2168893051907
5315175;1;4;1;80;85;85;1;17,2168893051907
5315176;1;1;1;80;85;85;1;19,718624976735
5315177;1;3;1;80;85;85;1;22,0975737125311
5315359;1;1;1;80;91;91;1;4,01660261152326
5315359;1;2;1;80;91;91;1;4,01660261152326
5315365;1;1;1;80;91;91;1;5,45469589130459
5315365;1;2;1;80;91;91;1;5,45469589130459
5315365;1;4;1;80;91;91;1;5,45469589130459
5315366;1;3;1;80;91;91;1;5,56964348678058
5315366;1;4;1;80;91;91;1;5,56964348678058
5315366;1;5;1;80;91;91;1;5,56964348678058
5315366;1;7;1;80;91;91;1;5,56964348678058
5315367;1;1;1;80;91;91;1;4,68420350790844
5315367;1;3;1;80;91;91;1;4,68420350790844
5315370;1;3;1;80;91;91;1;6,68397700704497
5315371;1;1;1;80;91;91;1;6,61791192918555
