DIRECTORIO;AREA;ocupados;sexo;estudia;edad;educación
4928074;68;0;0;0;51;3
4928074;68;0;0;0;82;3
4928074;68;0;0;0;56;3
4928074;68;1;0;0;21;6
4928074;68;0;1;0;88;4
4928075;68;1;0;0;84;3
4928075;68;0;1;0;48;6
4928076;68;0;0;0;43;4
4928076;68;1;0;1;23;6
4928077;68;1;1;0;49;6
4928077;68;1;0;0;28;6
4928077;68;0;0;0;57;6
4928077;68;0;1;1;20;6
4928078;68;0;1;0;58;6
4928078;68;1;0;0;57;6
4928079;68;0;1;0;69;6
4928079;68;0;0;0;53;4
4928079;68;1;1;0;39;6
4928079;68;1;1;0;31;5
4928080;68;1;0;0;25;6
4928080;68;0;0;0;90;4
4928080;68;1;0;0;43;3
4928081;68;1;1;1;25;4
4928081;68;1;1;0;17;4
4928081;68;0;1;0;33;5
4928082;68;1;0;0;51;4
4928082;68;0;1;0;56;5
4928083;68;1;0;1;7;3
4928083;68;0;0;0;25;5
4928084;68;0;0;1;7;3
4928084;68;0;0;;2;
4928084;68;0;1;0;44;6
4928084;68;0;0;0;40;6
4928085;68;0;1;1;24;6
4928086;68;0;1;0;50;6
4928086;68;1;1;1;23;6
4928086;68;0;0;0;24;5
4928087;68;0;1;0;63;4
4928087;68;0;0;0;65;4
4928087;68;0;0;0;33;6
4928087;68;0;0;0;28;6
4928087;68;0;0;1;9;3
4928088;68;1;0;0;66;4
4928088;68;0;1;0;79;6
4928088;68;0;0;0;49;6
4928089;68;1;0;1;24;6
4928089;68;1;0;0;80;3
4928089;68;0;0;0;61;4
4928090;68;1;1;0;23;5
4928090;68;0;0;0;50;5
4928091;68;1;1;0;25;6
4928091;68;0;1;0;21;6
4928092;68;1;1;1;12;4
4928092;68;0;1;0;35;5
4928093;68;0;0;0;33;6
4928093;68;1;1;1;10;4
4928093;68;0;0;1;7;3
4928093;68;1;1;;2;
4928094;68;0;0;0;56;4
4928094;68;0;1;0;64;3
4928095;68;0;0;0;30;5
4928095;68;0;0;1;4;2
4928095;68;1;0;0;49;4
4928096;68;1;1;0;51;4
4928096;68;0;0;0;20;5
4928096;68;1;1;;0;
4928096;68;1;0;0;26;5
4928096;68;1;0;1;6;3
4928096;68;1;1;1;4;2
4928096;68;1;1;1;15;4
4928097;68;0;1;0;40;3
4928097;68;0;0;0;37;3
4928097;68;0;1;1;17;5
4928098;68;0;0;1;11;3
4928098;68;0;1;0;25;5
4928098;68;0;1;0;62;6
4928099;68;1;0;0;60;3
4928099;68;0;0;0;61;5
4928099;68;0;1;0;20;4
4928100;68;1;0;0;20;5
4928101;68;1;1;0;56;5
4928101;68;1;0;0;40;5
4928102;68;1;1;1;16;5
4928102;68;0;1;1;10;3
4928102;68;1;0;0;48;5
4928102;68;0;1;0;39;5
4928103;68;1;0;1;28;6
4928103;68;1;0;0;51;5
4928104;68;1;0;1;20;6
4928105;68;1;1;0;65;5
4928105;68;0;0;0;62;3
4928105;68;1;1;0;44;5
4928106;68;0;0;0;80;5
4928106;68;1;1;0;42;6
4928106;68;0;1;0;35;3
4928106;68;0;0;0;28;5
4928106;68;0;1;1;3;2
4928107;68;0;0;0;48;5
4928107;68;1;0;0;21;6
4928108;68;1;0;1;19;6
4928108;68;1;0;0;35;6
4928109;68;1;0;0;25;6
4928109;68;1;0;0;24;6
4928109;68;0;1;0;55;3
4928110;68;1;0;0;48;5
4928110;68;1;0;1;17;6
4928110;68;0;0;1;16;4
4928110;68;0;0;0;37;6
4928111;68;1;1;0;37;5
4928111;68;0;0;1;11;4
4928111;68;0;1;;2;
4928111;68;0;0;0;87;6
4928112;68;1;1;0;27;6
4928112;68;0;0;0;33;5
4928112;68;1;1;1;17;4
4928112;68;1;0;1;12;4
4928113;68;1;1;1;11;3
4928113;68;1;1;0;33;5
4928114;68;1;0;0;29;5
4928114;68;1;0;1;5;2
4928114;68;1;1;0;57;6
4928115;68;1;0;0;45;6
4928115;68;1;0;0;17;5
4928115;68;0;1;0;53;5
4928116;68;1;0;0;50;5
4928116;68;1;1;0;30;6
4928117;68;1;0;0;27;6
4928118;68;1;0;0;55;6
4928118;68;1;1;0;39;6
4928118;68;0;0;0;26;6
4928118;68;0;1;;1;
4928118;68;1;0;0;60;3
4928118;68;1;0;1;5;2
4928119;68;0;0;0;38;5
4928119;68;0;0;1;17;6
4928120;68;0;1;1;12;4
4928120;68;0;0;0;32;5
4928121;68;1;0;1;16;4
4928122;68;0;1;;0;
4928123;68;0;0;0;77;3
4928123;68;0;1;0;87;1
4928124;68;1;0;0;45;5
4928124;68;1;1;0;30;5
4928126;68;1;0;0;31;5
4928126;68;1;1;1;5;3
4928127;68;1;1;0;3;1
4928128;68;1;0;0;57;3
4928128;68;0;0;0;39;5
4928129;68;0;1;;1;
4928129;68;1;0;0;42;6
4928130;68;0;1;0;44;6
4928130;68;0;1;1;14;4
4928133;68;1;1;0;42;6
4928133;68;0;0;0;41;6
4928137;68;0;1;1;21;6
4928265;73;0;0;0;18;5
4928265;73;0;0;1;23;6
4928265;73;0;1;1;8;3
4928265;73;0;0;0;73;3
4928266;73;1;1;0;47;6
4928266;73;0;1;0;45;6
4928266;73;0;1;0;34;6
4928266;73;0;1;0;72;3
4928267;73;0;0;0;67;3
4928267;73;0;0;0;43;5
4928267;73;1;1;0;69;5
4928269;73;1;0;0;54;5
4928269;73;0;0;0;18;5
4928270;73;1;0;0;88;3
4928270;73;0;1;0;58;4
4928271;73;0;0;0;56;5
4928271;73;0;1;0;26;6
4928272;73;0;0;0;38;3
4928272;73;1;1;0;87;3
4928272;73;0;0;0;58;3
4928272;73;0;1;0;27;5
4928273;73;1;1;0;58;3
4928273;73;0;0;0;58;4
4928273;73;1;1;0;33;5
4928273;73;0;1;1;13;4
4928274;73;0;0;0;88;3
4928275;73;1;0;0;35;4
4928275;73;1;1;0;41;5
4928275;73;1;0;1;6;3
4928275;73;0;0;0;29;5
4928276;73;1;1;1;3;2
4928276;73;1;0;0;56;3
4928276;73;0;1;0;19;5
4928276;73;0;0;0;16;4
4928277;73;1;0;0;24;5
4928277;73;1;0;1;8;3
4928278;73;1;0;;2;
4928278;73;1;1;0;40;5
4928279;73;0;0;0;33;5
4928279;73;0;1;1;7;3
4928280;73;0;1;0;58;6
4928280;73;1;1;0;71;6
4928280;73;0;0;0;67;6
4928282;73;1;1;0;30;6
4928282;73;1;1;0;31;6
4928282;73;1;0;0;40;5
4928282;73;1;1;1;21;6
4928282;73;0;0;1;12;4
4928282;73;0;0;0;27;5
4928283;73;0;0;0;72;3
4928283;73;0;1;0;86;3
4928283;73;0;0;0;50;4
4928284;73;0;1;1;15;4
4928284;73;1;0;0;36;5
4928284;73;1;0;1;16;5
4928284;73;1;1;0;31;5
4928285;73;1;0;0;30;5
4928285;73;0;1;1;10;3
4928285;73;0;1;0;4;1
4928286;73;1;0;0;19;3
4928286;73;0;1;;1;
4928286;73;1;1;0;28;4
4928286;73;1;0;0;25;5
4928287;73;0;1;1;7;3
4928287;73;0;1;0;4;1
4928287;73;1;1;;1;
4928287;73;0;1;0;42;3
4928290;73;0;0;0;39;3
4928290;73;0;1;0;20;5
4928290;73;0;1;0;38;3
4928290;73;1;1;0;17;4
4928290;73;1;0;0;48;3
4928291;73;1;1;0;18;4
4928291;73;0;0;0;16;4
4928292;73;1;1;0;63;3
4928292;73;0;0;0;37;5
4928292;73;1;0;0;19;5
4928292;73;0;0;0;18;5
4928294;73;1;0;1;14;4
4928294;73;0;1;1;6;3
4928299;73;1;0;0;27;4
4928301;73;1;1;1;6;3
4928301;73;1;1;;2;
4928303;73;1;0;;0;
4928303;73;1;0;0;66;1
4928304;73;1;1;0;27;3
4928305;73;1;1;0;52;5
4928305;73;1;0;0;49;5
4928306;73;1;1;1;18;6
4928306;73;1;1;0;41;3
4928306;73;0;0;0;42;3
4928307;73;1;1;0;20;4
4928307;73;0;1;0;16;4
4928307;73;1;1;0;15;1
4928311;73;0;0;0;26;5
4928311;73;1;0;0;3;1
4928312;73;1;1;;1;
4928312;73;1;0;0;19;5
4928314;73;0;0;;1;
4928314;73;0;0;0;61;4
4928315;73;0;1;0;61;4
4928315;73;1;0;0;56;6
4928315;73;1;0;0;26;6
4928316;73;1;1;0;24;6
4928316;73;1;0;0;50;6
4928317;73;1;1;0;54;4
4928317;73;0;0;1;18;6
4928318;73;1;0;1;25;6
4928318;73;1;0;1;5;2
4928323;73;0;1;0;68;4
4928323;73;0;0;0;64;4
4928323;73;1;1;0;24;4
4928324;73;0;1;0;54;5
4928324;73;0;0;0;77;1
4928325;73;1;1;0;72;6
4928327;73;0;0;0;73;5
4928328;73;1;1;1;40;6
4928329;73;1;1;0;41;6
4928329;73;1;0;0;40;6
4928330;73;0;1;1;11;4
4928334;76;1;1;1;3;2
4928334;76;1;0;;1;
4928335;76;1;0;0;47;3
4928335;76;0;0;0;58;6
4928335;76;1;1;0;30;6
4928336;76;0;1;0;26;6
4928336;76;1;0;0;81;3
4928336;76;1;0;1;22;6
4928337;76;1;0;0;35;6
4928337;76;0;0;0;30;3
4928338;76;0;1;1;10;3
4928338;76;1;1;1;8;3
4928338;76;1;1;0;43;5
4928339;76;1;1;0;25;5
4928339;76;0;0;1;22;6
4928340;76;0;0;1;19;6
4928340;76;1;0;1;16;5
4928341;76;1;1;0;56;4
4928342;76;0;0;0;51;5
4928342;76;1;1;1;13;4
4928343;76;1;1;1;13;4
4928343;76;1;1;0;24;5
4928343;76;0;0;0;24;6
4928343;76;0;0;0;81;4
4928343;76;1;1;0;55;6
4928344;76;1;1;0;59;6
4928344;76;1;0;0;30;6
4928344;76;0;0;1;3;2
4928345;76;0;1;0;41;6
4928345;76;1;0;0;44;6
4928346;76;1;1;1;4;2
4928346;76;0;0;0;55;6
4928347;76;0;1;1;30;6
4928347;76;0;0;0;68;1
4928348;76;1;1;0;33;4
4928348;76;1;0;0;47;5
4928348;76;0;1;0;40;6
4928348;76;0;1;1;6;3
4928349;76;0;1;0;72;3
4928350;76;1;0;0;63;3
4928350;76;1;1;1;36;6
4928351;76;1;0;0;41;5
4928351;76;1;1;1;20;6
4928352;76;1;0;0;30;6
4928352;76;1;0;1;7;3
4928352;76;1;1;0;45;4
4928352;76;0;0;0;36;5
4928353;76;1;1;1;17;5
4928353;76;0;1;0;54;6
4928354;76;1;0;0;54;5
4928354;76;0;1;1;22;6
4928354;76;0;0;1;12;4
4928355;76;1;0;0;61;4
4928355;76;0;0;0;34;6
4928355;76;0;0;1;14;4
4928355;76;0;1;0;79;5
4928355;76;0;0;0;67;3
4928356;76;1;1;0;24;6
4928356;76;1;1;1;13;4
4928356;76;1;1;0;29;5
4928357;76;0;0;0;24;6
4928357;76;1;0;1;6;3
4928358;76;0;1;0;59;4
4928358;76;1;1;0;49;4
4928358;76;0;0;1;43;4
4928359;76;1;0;0;66;3
4928359;76;0;0;0;67;6
4928360;76;1;1;0;35;6
4928360;76;1;1;0;32;6
4928360;76;1;1;0;52;3
4928360;76;0;0;0;46;3
4928360;76;0;1;0;26;6
4928361;76;1;0;1;15;4
4928361;76;0;0;1;12;4
4928362;76;1;0;0;69;3
4928362;76;0;0;0;33;4
4928362;76;1;1;1;12;4
4928363;76;1;0;1;7;3
4928364;76;1;0;0;21;6
4928364;76;0;1;0;73;3
4928364;76;1;0;0;53;4
4928364;76;1;1;0;22;3
4928365;76;0;0;0;40;4
4928365;76;1;1;0;21;4
4928365;76;0;1;1;13;4
4928365;76;1;1;0;33;5
4928366;76;0;0;0;31;5
4928366;76;1;1;1;9;3
4928366;76;0;1;0;68;3
4928367;76;1;0;0;65;3
4928367;76;1;0;0;35;5
4928367;76;0;0;;2;
4928367;76;0;0;0;59;6
4928368;76;1;1;0;64;6
4928368;76;1;0;0;55;6
4928368;76;1;1;1;24;6
4928368;76;0;0;0;60;5
4928369;76;1;0;0;36;5
4928369;76;0;0;1;12;4
4928370;76;0;0;0;69;3
4928370;76;0;1;0;42;6
4928370;76;0;0;0;39;6
4928370;76;0;1;1;21;6
4928370;76;0;0;1;17;5
4928370;76;0;1;0;44;6
4928370;76;1;0;0;36;6
4928370;76;1;0;1;6;2
4928371;76;1;1;0;54;4
4928371;76;1;0;0;49;5
4928371;76;0;1;0;40;6
4928371;76;1;0;0;42;6
4928372;76;0;0;1;19;6
4928373;76;0;1;0;44;5
4928373;76;0;0;0;46;6
4928373;76;1;0;1;15;4
4928373;76;1;0;0;51;6
4928373;76;1;0;1;21;6
4928373;76;1;1;0;49;3
4928373;76;0;0;0;49;6
4928374;76;1;0;1;25;6
4928374;76;1;0;0;23;6
4928374;76;1;1;0;63;6
4928375;76;0;0;0;57;6
4928376;76;0;0;0;27;6
4928376;76;1;1;1;25;6
4928377;76;1;1;0;50;6
4928377;76;1;0;0;47;6
4928377;76;0;0;1;10;3
4928377;76;1;1;0;44;4
4928377;76;1;0;0;38;5
4928377;76;0;1;1;16;5
4928378;76;0;1;1;9;3
4928379;76;0;0;0;72;3
4928379;76;0;1;1;17;4
4928380;76;1;0;0;74;3
4928380;76;0;1;0;67;5
4928380;76;0;0;0;78;5
4928381;76;1;1;0;54;3
4928381;76;0;0;0;62;3
4928381;76;1;0;0;29;5
4928382;76;1;1;0;3;1
4928382;76;0;1;0;40;3
4928382;76;0;0;0;39;5
4928382;76;0;1;1;15;4
4928383;76;1;1;1;11;3
4928383;76;0;1;1;8;3
4928384;76;1;0;0;55;6
4928384;76;0;1;0;57;3
4928384;76;1;0;0;55;3
4928384;76;0;1;0;50;5
4928384;76;0;0;0;50;4
4928385;76;1;1;0;52;3
4928386;76;1;0;0;59;3
4928386;76;0;1;0;64;3
4928386;76;1;0;0;78;4
4928386;76;1;1;0;49;3
4928386;76;0;0;0;19;5
4928387;76;1;1;0;37;5
4928387;76;0;0;0;34;6
4928387;76;1;0;1;14;4
4928388;76;0;0;1;8;3
4928388;76;0;1;0;69;3
4928389;76;0;0;0;58;3
4928389;76;0;1;1;14;4
4928389;76;0;1;0;54;3
4928390;76;1;0;0;51;1
4928390;76;0;0;0;30;5
4928391;76;1;1;0;16;4
4928391;76;0;0;0;77;3
4928391;76;0;0;0;26;5
4928391;76;0;0;1;6;3
4928392;76;1;1;0;63;3
4928392;76;1;0;0;54;3
4928392;76;0;0;0;89;1
4928393;76;1;1;0;52;3
4928393;76;1;0;0;44;3
4928394;76;0;1;0;18;5
4928394;76;1;1;0;18;5
4928394;76;1;1;0;76;1
4928395;76;1;0;0;57;1
4928395;76;1;1;0;42;3
4928396;76;1;0;0;34;3
4928396;76;1;1;1;14;4
4928397;76;1;0;1;10;3
4928397;76;0;1;;0;
4928399;76;1;0;0;39;4
4928399;76;1;0;1;18;5
4928400;76;1;1;0;15;3
4928400;76;1;0;1;12;3
4928400;76;0;0;1;9;3
4928401;76;0;0;0;63;3
4928401;76;0;1;0;33;4
4928401;76;1;1;0;9;3
4928401;76;0;1;0;36;3
4928401;76;1;0;0;32;3
4928401;76;1;0;1;16;3
4928402;76;1;1;1;14;4
4928402;76;0;0;1;11;3
4928402;76;1;0;1;9;3
4928403;76;1;0;1;7;3
4928403;76;1;1;0;24;5
4928403;76;1;0;1;21;4
4928404;76;1;0;0;4;1
4928404;76;1;0;;0;
4928404;76;0;1;0;68;3
4928405;76;1;0;0;65;3
4928406;76;1;0;0;71;3
4928406;76;1;1;0;73;1
4928407;76;0;1;1;7;3
4928407;76;0;1;1;5;2
4928407;76;0;0;;1;
4928408;76;1;0;0;68;3
4928408;76;1;0;0;42;4
4928408;76;0;1;0;26;4
4928409;76;1;1;0;34;5
4928409;76;1;0;0;39;5
4928409;76;1;1;1;12;4
4928409;76;0;1;1;7;3
4928410;76;0;0;0;71;3
4928410;76;1;1;0;50;5
4928410;76;1;1;0;23;5
4928410;76;0;0;0;44;5
4928410;76;0;1;1;4;2
4928410;76;0;0;0;64;3
4928411;76;0;1;0;76;3
4928412;76;0;0;0;60;4
4928412;76;1;0;0;52;3
4928412;76;1;0;0;30;6
4928413;76;0;1;1;9;3
4928413;76;0;0;0;37;5
4928413;76;0;0;0;17;5
4928413;76;0;1;1;5;2
4928413;76;0;1;0;45;3
4928414;76;1;0;0;54;5
4928414;76;1;1;1;20;6
4928414;76;0;0;1;19;6
4928414;76;0;1;0;18;5
4928415;76;1;1;1;10;3
4928415;76;0;1;0;88;6
4928415;76;1;0;0;70;6
4928416;76;1;0;0;28;5
4928416;76;1;0;0;40;5
4928417;76;1;0;1;15;4
4928417;76;1;1;0;61;5
4928417;76;0;1;0;39;5
4928418;76;1;0;0;45;5
4928418;76;1;0;1;14;4
4928419;76;0;1;1;8;3
4928419;76;1;1;0;74;5
4928420;76;0;0;0;54;5
4928421;76;1;0;0;33;6
4928421;76;0;1;0;35;3
4928422;76;0;1;1;11;4
4928423;76;0;1;0;56;5
4928423;76;0;0;0;52;5
4928423;76;0;1;0;36;6
4928426;76;1;1;0;30;6
4928426;76;0;1;1;29;6
4928426;76;0;1;0;55;6
4928427;76;1;0;0;52;6
4928427;76;1;0;0;87;6
4928428;76;1;1;0;44;6
4928428;76;0;0;0;48;6
4928428;76;0;1;1;7;3
4928429;76;1;1;0;30;5
4928429;76;1;0;1;28;6
4928429;76;0;1;0;3;1
4928430;76;0;0;0;39;6
4928430;76;0;0;0;65;4
4928430;76;0;0;1;10;4
4928431;76;1;1;0;24;5
4928431;76;1;1;0;72;1
4928432;76;0;0;0;48;5
4928432;76;0;0;1;13;4
4928433;76;1;1;0;62;6
4928433;76;1;0;0;32;6
4928433;76;0;0;0;84;6
4928433;76;0;0;1;20;6
4928434;76;0;0;0;80;5
4928434;76;1;1;0;53;6
4928434;76;1;0;0;67;3
4928434;76;0;1;1;45;5
4928434;76;0;0;0;86;3
4928442;76;1;0;0;60;5
4928442;76;1;0;0;35;5
4928693;5;0;0;0;80;3
4928694;5;1;0;0;39;6
4928694;5;1;0;0;24;5
4928694;5;0;0;0;76;3
4928768;23;1;1;1;19;6
4928768;23;0;1;0;40;5
4928768;23;0;1;0;31;5
4928768;23;1;1;0;39;6
4928768;23;0;0;0;39;6
4928769;23;0;1;1;8;3
4928769;23;0;0;1;5;2
4928769;23;0;1;0;78;5
4928770;73;0;0;0;78;5
4928771;76;1;0;0;40;6
4928771;76;0;1;0;50;5
4928771;76;1;0;0;47;5
4928791;8;1;1;1;22;6
4928791;8;0;1;0;71;6
4928792;11;0;0;0;67;6
4928792;11;0;1;0;78;3
4928793;11;1;0;0;72;3
4928793;11;0;1;0;33;6
4928793;11;1;0;0;32;5
4928793;11;0;1;0;34;6
4928794;17;1;1;0;31;6
4928794;17;0;1;0;31;5
4928794;17;0;0;0;30;5
4928800;52;1;0;1;10;4
4928800;52;0;1;1;9;3
4928800;52;0;0;;0;
4928800;52;1;1;0;53;6
4928814;5;0;0;0;36;5
4928814;5;0;0;1;6;3
4928814;5;1;1;0;40;6
4928814;5;0;0;0;38;6
4928815;11;0;0;1;6;3
4928815;11;0;0;;0;
4928815;11;0;1;0;69;3
4928816;11;1;0;0;70;3
4928816;11;1;1;0;38;3
4928816;11;0;0;0;33;3
4928816;11;0;0;1;9;3
4928816;11;0;0;1;8;3
4928825;68;1;1;0;29;6
4928825;68;1;0;0;24;6
4928826;73;1;1;0;30;6
4928826;73;0;1;0;30;6
4928826;73;0;1;0;51;6
4928826;73;1;0;0;53;6
;;;1;1;24;6
;;;1;0;62;6
;;;0;0;55;6
;;;1;1;26;6
;;;0;1;21;6
;;;0;0;37;3
;;;1;0;35;3
;;;0;1;13;4
;;;0;1;11;4
;;;1;0;38;5
;;;0;0;48;6
;;;1;0;23;6
;;;0;0;71;6
;;;0;0;43;6
;;;1;0;42;6
;;;0;0;27;6
;;;1;1;8;3
;;;0;0;3;1
;;;1;0;33;5
;;;0;0;62;5
;;;1;1;19;6
;;;1;0;73;3
;;;0;0;67;3
;;;0;0;36;5
;;;0;0;43;5
;;;1;1;16;5
;;;1;1;15;4
;;;0;0;37;6
;;;1;1;10;3
;;;0;0;62;6
;;;0;0;57;5
;;;1;0;76;3
;;;1;0;34;6
;;;0;0;59;3
;;;1;0;57;5
;;;0;1;18;4
;;;1;0;67;3
;;;0;0;63;3
;;;1;1;12;4
;;;0;0;62;3
;;;1;0;46;6
;;;0;0;43;5
;;;0;1;19;5
;;;0;1;11;3
;;;0;0;49;5
;;;1;1;17;6
;;;0;0;49;5
;;;0;0;64;3
;;;0;0;70;5
;;;1;0;48;6
;;;0;0;55;5
;;;1;0;42;6
;;;0;0;44;3
;;;1;0;22;5
;;;0;1;18;6
;;;0;1;12;4
;;;0;0;22;5
;;;1;0;28;5
;;;0;0;60;5
;;;0;0;38;6
;;;1;0;49;5
;;;0;0;39;3
;;;0;1;14;4
;;;0;0;29;3
;;;1;0;5;1
;;;1;0;3;1
;;;1;0;84;6
;;;0;0;85;6
;;;0;0;94;3
;;;1;0;41;4
;;;1;0;65;6
;;;0;0;60;6
;;;1;0;33;6
;;;0;0;28;6
;;;1;0;27;4
;;;0;0;22;4
;;;0;1;5;2
;;;1;0;3;1
;;;0;0;46;5
;;;0;1;22;6
;;;1;1;20;6
;;;0;0;73;1
;;;1;0;51;6
;;;0;0;49;6
;;;0;0;20;5
;;;1;0;11;1
;;;1;0;70;6
;;;0;0;62;6
;;;1;0;24;6
;;;0;0;46;4
;;;0;1;13;4
;;;0;1;11;3
;;;1;0;40;4
;;;0;0;42;3
;;;1;0;20;5
;;;0;0;20;6
;;;1;0;19;4
;;;0;1;19;6
;;;0;0;77;3
;;;0;0;49;5
;;;1;0;46;6
;;;0;1;46;6
;;;1;1;24;6
;;;1;1;17;6
;;;1;0;39;6
;;;0;0;39;6
;;;1;1;13;4
;;;1;1;10;3
;;;1;0;64;6
;;;0;0;70;5
;;;0;0;37;6
;;;1;0;29;6
;;;1;0;39;5
;;;0;0;37;5
;;;1;1;12;4
;;;0;1;5;2
;;;1;0;56;6
;;;1;1;17;5
;;;0;1;44;6
;;;1;1;14;4
;;;0;0;58;3
;;;1;0;24;6
;;;1;0;20;6
;;;0;0;40;6
;;;1;1;12;4
;;;0;1;7;3
;;;1;0;78;3
;;;0;0;70;3
;;;1;0;57;5
;;;0;0;52;6
;;;1;0;67;6
;;;0;0;70;6
;;;1;0;36;1
;;;0;0;57;6
;;;1;0;62;6
;;;0;0;40;6
;;;0;0;43;6
;;;0;0;75;6
;;;0;0;54;3
;;;1;0;58;6
;;;0;0;46;6
;;;0;0;35;6
;;;1;0;52;5
;;;1;1;11;4
;;;1;0;50;5
;;;0;0;44;5
;;;1;0;30;5
;;;0;1;11;4
;;;0;0;73;3
;;;1;0;71;6
;;;0;0;69;6
;;;0;1;4;2
;;;1;0;55;4
;;;1;0;36;6
;;;0;0;41;6
;;;0;1;21;6
;;;1;1;13;4
;;;1;;2;
;;;0;0;80;3
;;;1;0;64;5
;;;0;0;71;4
;;;1;0;35;5
;;;0;0;32;5
;;;0;1;10;3
;;;0;1;8;3
;;;1;1;5;2
;;;0;;2;
;;;0;0;61;3
;;;1;0;34;4
;;;1;1;9;3
;;;1;0;38;6
;;;0;0;46;6
;;;1;1;10;3
;;;1;0;55;6
;;;0;0;31;5
;;;1;1;14;4
;;;1;1;9;3
;;;1;1;8;3
;;;1;1;7;3
;;;0;1;28;6
;;;0;1;5;2
;;;1;1;25;6
;;;0;1;46;6
;;;1;0;39;4
;;;0;0;63;1
;;;1;0;30;5
;;;0;0;52;3
;;;0;0;28;5
;;;1;0;22;3
;;;1;1;14;4
;;;1;0;55;5
;;;0;0;43;5
;;;0;1;21;6
;;;0;1;9;3
;;;1;0;63;5
;;;0;0;53;6
;;;1;0;40;6
;;;0;0;41;6
;;;1;1;5;2
;;;1;0;50;6
;;;0;0;40;6
;;;1;1;15;4
;;;1;1;5;2
;;;1;0;61;5
;;;0;0;58;6
;;;1;0;29;5
;;;0;1;17;6
;;;0;0;77;6
;;;1;0;70;5
;;;0;0;71;5
;;;1;0;56;6
;;;0;0;51;5
;;;0;1;19;6
;;;1;0;34;6
;;;1;1;16;4
;;;0;0;60;5
;;;0;1;22;6
;;;1;0;22;5
;;;1;0;54;6
;;;1;0;54;6
;;;1;0;55;5
;;;0;0;48;3
;;;0;0;55;5
;;;0;0;25;6
;;;1;0;65;4
;;;0;0;61;3
;;;1;1;6;3
;;;0;0;82;3
;;;1;0;46;5
;;;0;1;34;6
;;;1;1;15;4
;;;0;1;8;3
;;;0;0;61;6
;;;1;0;68;3
;;;1;0;18;4
;;;1;0;66;5
;;;0;0;61;5
;;;0;1;27;6
;;;0;0;35;4
;;;1;1;14;4
;;;0;1;8;3
;;;0;0;24;5
;;;0;1;4;2
;;;0;;2;
;;;1;0;77;3
;;;0;0;89;3
;;;1;0;76;3
;;;1;0;46;5
;;;0;0;72;3
;;;0;0;48;1
;;;1;0;17;4
;;;0;1;13;4
;;;1;0;49;5
;;;0;0;45;3
;;;1;1;22;6
;;;0;1;15;4
;;;1;1;12;4
;;;1;0;39;5
;;;0;0;27;6
;;;0;1;8;3
;;;1;0;77;3
;;;0;0;66;6
;;;0;0;54;3
;;;1;0;62;4
;;;0;0;28;3
;;;0;1;8;3
;;;0;1;8;3
;;;1;1;7;3
;;;1;0;33;3
;;;0;0;26;5
;;;1;1;7;3
;;;1;1;5;2
;;;1;;2;
;;;0;0;58;3
;;;1;0;34;3
;;;1;0;45;6
;;;0;0;45;5
;;;0;1;20;6
;;;0;0;18;6
;;;0;0;75;3
;;;0;0;66;3
;;;0;0;55;3
;;;0;0;48;5
;;;1;0;74;3
;;;0;1;17;5
;;;1;1;12;4
;;;1;0;42;5
;;;0;0;24;6
;;;0;;0;
;;;1;0;73;3
;;;0;0;54;4
;;;1;0;29;6
;;;1;0;47;5
;;;0;0;43;6
;;;0;1;14;4
;;;1;0;48;5
;;;0;0;65;6
;;;0;0;27;6
;;;0;0;61;5
;;;1;0;64;4
;;;1;0;37;6
;;;0;0;42;5
;;;1;1;17;5
;;;0;1;14;4
;;;0;0;52;6
;;;1;1;18;5
;;;0;0;38;6
;;;1;1;10;3
;;;0;0;65;4
;;;1;0;44;5
;;;0;0;46;3
;;;0;0;65;4
;;;1;0;56;6
;;;0;0;54;6
;;;0;0;29;6
;;;1;0;73;4
;;;0;0;61;3
;;;0;0;25;5
;;;1;0;40;5
;;;0;0;45;6
;;;1;1;14;4
;;;1;1;8;3
;;;0;0;42;5
;;;1;0;35;5
;;;0;0;20;5
;;;0;0;70;4
;;;0;0;44;5
;;;1;1;12;4
;;;0;1;5;2
;;;0;0;18;5
;;;1;0;55;5
;;;1;0;23;6
;;;0;0;23;6
;;;1;0;35;6
;;;0;0;32;5
;;;1;1;4;2
;;;1;;0;
;;;0;0;79;3
;;;0;0;25;6
;;;0;0;29;5
;;;1;1;7;3
;;;0;0;64;5
;;;1;0;59;4
;;;0;0;53;4
;;;0;0;20;5
;;;1;1;14;4
;;;0;0;34;5
;;;1;1;7;3
;;;0;0;28;5
;;;0;1;4;2
;;;0;0;45;5
;;;1;1;15;4
;;;0;0;43;6
;;;1;1;9;3
;;;1;0;72;3
;;;1;0;41;5
;;;0;0;30;6
;;;1;1;11;3
;;;1;1;10;3
;;;0;0;59;6
;;;0;0;54;4
;;;0;0;32;6
;;;1;1;4;2
;;;0;0;34;6
;;;0;1;13;4
;;;0;0;47;6
;;;1;0;36;5
;;;0;0;21;5
;;;0;;0;
;;;0;0;41;5
;;;1;1;15;4
;;;0;0;13;4
;;;0;0;42;5
;;;1;0;47;5
;;;1;0;81;3
;;;0;0;33;6
;;;0;1;12;4
;;;0;1;9;3
;;;0;0;49;3
;;;1;1;10;3
;;;1;0;60;6
;;;1;0;30;5
;;;0;0;36;5
;;;1;;1;
;;;1;0;58;4
;;;0;0;59;5
;;;0;0;27;6
;;;0;0;53;5
;;;0;0;26;6
